#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO
277,DL Hall,MIL,2,2,4.02,41,0,1,8,,41,178,35,20,18,5,21,,2,41
278,Ryne Stanek,STL,2,2,3.99,41,0,1,11,,41,177,34,20,18,5,21,,2,44
279,Scott Barlow,ATH,2,2,4.59,41,0,3,9,,41,179,38,23,21,5,21,,2,40
280,Caleb Kilian,SFG,2,2,4.13,41,0,13,5,,41,179,40,21,19,5,16,,2,36
281,Tyler Davis,CHW,2,2,4.59,41,0,1,7,,41,173,36,23,21,5,20,,2,36
282,Matt Brash,SEA,3,2,2.95,40,0,3,8,,40,170,32,14,13,4,15,,2,47
283,Jeff Hoffman,TOR,3,2,3.15,40,0,5,8,,40,165,31,15,14,5,15,,2,50
284,Pete Fairbanks,MIA,3,2,3.28,40,0,18,2,,40,163,32,16,14,4,15,,2,44
285,Clay Holmes,NYM,3,2,3.7,12,6,0,0,,40,173,37,18,16,4,16,,2,36
286,Anthony Nunez,BAL,3,2,3.6,40,0,2,10,,40,165,33,18,16,4,16,,2,44
287,Jaden Hill,COL,3,2,4.22,40,0,1,9,,40,177,40,21,19,5,17,,2,42
288,Will Vest,DET,3,2,3.4,40,0,1,7,,40,164,35,16,15,3,14,,2,39
289,Yohan Ramírez,PIT,3,2,3.56,40,0,1,8,,40,174,35,17,16,4,17,,2,43
290,Andrew Kittredge,BAL,2,2,3.78,40,0,1,8,,40,164,36,18,17,5,12,,2,39
291,Caleb Thielbar,CHC,2,2,3.54,40,0,1,10,,40,164,32,17,16,5,15,,2,42
292,Greg Weissert,BOS,2,2,3.96,40,0,1,9,,40,173,38,19,18,5,14,,2,39
293,Joel Kuhnel,ATH,2,2,4.22,40,0,3,8,,40,171,42,20,19,4,11,,2,29
294,Phil Maton,CHC,2,2,3.62,40,0,1,9,,40,169,34,18,16,4,16,,2,43
295,Tim Mayza,PHI,2,2,3.92,40,0,0,8,,40,173,38,19,17,5,14,,2,37
296,Tyler Holton,DET,2,2,3.93,40,0,1,8,,40,164,37,19,18,5,11,,2,34
297,Michael Petersen,MIA,2,2,3.78,40,0,1,10,,40,174,35,18,17,5,16,,2,43
298,Shawn Armstrong,CLE,2,2,3.73,40,0,1,10,,40,170,35,18,17,5,15,,2,40
299,Eduard Bazardo,SEA,2,2,3.4,40,0,1,9,,40,167,33,17,15,5,15,,2,42
300,Brent Headrick,NYY,2,2,3.83,40,0,0,9,,40,168,34,19,17,6,14,,2,41
301,Pierce Johnson,CIN,2,2,4.1,40,0,2,8,,40,174,35,20,18,6,17,,2,43
302,Jonathan Loáisiga,ARI,2,2,4.01,40,0,1,10,,40,171,39,20,18,4,13,,2,33
303,Danny Coulombe,BOS,2,2,4.26,40,0,0,8,,40,166,38,20,19,5,14,,2,36
304,Luis Gil,NYY,2,1,4.62,21,4,0,0,,40,171,35,22,20,6,20,,2,37
305,Grant Anderson,MIL,2,2,3.8,40,0,0,8,,40,170,34,18,17,5,16,,2,41
306,Brennan Bernardino,COL,2,2,4.83,40,0,1,8,,40,175,43,23,21,5,17,,2,34
307,Huascar Brazobán,NYM,2,2,3.9,40,0,1,9,,40,173,36,19,17,4,18,,2,38
308,Nate Pearson,HOU,2,2,3.82,40,0,1,8,,40,174,34,18,17,5,19,,2,43
309,Luis Morales,ATH,2,1,5.03,25,3,0,0,,40,170,38,24,22,6,18,,2,34
310,Juan Morillo,ARI,3,2,3.83,40,0,0,8,,40,178,37,18,17,4,20,,2,41
311,Nick Mears,KCR,2,2,4.37,40,0,1,10,,40,171,38,21,19,5,16,,2,37
312,Enyel De Los Santos,HOU,2,2,4.27,40,0,1,8,,40,171,37,21,19,6,14,,2,38
313,Tyler Kinley,ATL,2,2,4.03,40,0,0,8,,40,171,34,20,18,5,18,,2,43
314,Ron Marinaccio,SDP,2,2,4.05,40,0,0,8,,40,171,36,19,18,5,16,,2,37
315,Yoendrys Gómez,MIN,2,2,4.27,40,0,4,8,,40,170,35,20,19,6,17,,2,39
316,George Soriano,STL,2,2,4.26,40,0,1,9,,40,174,38,21,19,5,17,,2,37
317,Joel Peguero,SFG,2,2,4.11,40,0,2,8,,40,176,39,20,18,4,17,,2,36
318,Cole Henry,WSN,2,2,4.83,40,0,3,9,,40,177,38,23,21,6,20,,2,36
319,Orion Kerkering,PHI,3,2,3.27,39,0,0,8,,39,162,32,15,14,4,14,,2,44
320,Andrew Nardi,MIA,3,2,3.49,39,0,1,8,,39,165,32,16,15,5,15,,2,46
321,Gabe Speier,SEA,3,2,3.02,39,0,0,8,,39,160,31,14,13,4,13,,2,44
322,Braydon Fisher,TOR,2,2,3.76,39,0,1,8,,39,167,33,18,16,5,17,,2,43
323,Colin Holderman,CLE,2,2,3.52,39,0,0,9,,39,167,34,16,15,4,15,,2,41
324,Chris Martin,TEX,2,2,3.78,39,0,1,8,,39,159,36,18,16,5,10,,2,35
325,Kirby Yates,LAA,2,2,4.04,39,0,3,9,,39,164,33,19,17,5,17,,2,44
326,Will Klein,LAD,3,2,3.75,39,0,2,8,,39,175,33,18,16,4,21,,2,45
327,Justin Sterner,ATH,2,2,4.19,39,0,1,8,,39,164,36,20,18,6,14,,2,39
328,Tejay Antone,CIN,2,2,4.05,39,0,1,7,,39,175,38,19,18,4,17,,2,38
329,Ryan Thompson,ARI,2,2,3.78,39,0,0,7,,39,165,37,18,16,4,13,,2,33
330,Dylan Dodd,ATL,2,2,4.04,39,0,0,8,,39,164,37,19,17,6,10,,2,36
331,Chase Silseth,LAA,2,2,4.28,39,0,0,8,,39,167,35,20,19,5,18,,2,37
332,Justin Bruihl,STL,2,2,4.23,39,0,0,9,,39,168,38,20,18,4,15,,2,32
333,Jalen Beeks,TEX,2,2,4.4,39,0,1,8,,39,169,38,21,19,5,16,,2,33
334,Tyler Wells,BAL,2,1,4.39,39,0,1,8,,39,161,36,21,19,6,11,,2,35
335,John Schreiber,KCR,2,2,4.6,39,0,1,8,,39,167,39,22,20,5,15,,2,32
336,Garrett Whitlock,BOS,3,2,3.54,38,0,1,8,,38,158,34,16,15,4,13,,2,41
337,Evan Sisk,PIT,2,2,3.56,38,0,0,8,,38,164,34,16,15,3,16,,2,40
338,Yennier Cano,BAL,3,2,3.52,38,0,0,7,,38,162,34,16,15,3,14,,2,38
339,Calvin Faucher,MIA,2,2,3.76,38,0,1,7,,38,164,34,17,16,4,18,,2,39
340,Jovani Morán,BOS,2,2,3.97,38,0,0,7,,38,162,34,18,17,5,16,,2,41
341,Hunter Bigge,TBR,2,2,3.84,38,0,1,8,,38,164,33,18,16,5,16,,2,41
342,A.J. Minter,NYM,2,2,3.73,38,0,0,8,,38,156,32,17,16,5,14,,2,36
343,José Fermin,LAA,2,2,3.93,38,0,1,8,,38,162,30,18,16,5,19,,2,43
344,Andrew Morris,MIN,2,3,4.19,38,0,2,8,,38,160,37,19,18,5,12,,2,31
345,Eric Orze,MIN,2,2,4.1,38,0,1,8,,38,163,34,19,17,5,17,,2,38
346,Hoby Milner,CHC,2,2,4.02,38,0,0,8,,38,160,37,18,17,4,12,,2,30
347,Richard Lovelady,WSN,2,2,4.28,38,0,2,7,,38,165,38,20,18,4,15,,2,32
348,Eric Lauer,LAD,2,1,5.02,27,2,0,0,,38,158,37,23,21,7,12,,2,30
349,Brent Suter,LAA,2,2,4.39,38,0,0,7,,38,165,38,20,19,5,12,,2,31
350,Matt Gage,SFG,2,2,4.15,38,0,0,8,,38,163,37,19,17,4,15,,2,33
351,Blake Treinen,LAD,2,2,3.56,37,0,1,8,,37,158,31,16,15,5,15,,2,41
352,Mason Fluharty,TOR,2,2,3.86,37,0,0,8,,37,158,32,17,16,5,15,,2,39
353,Bradgley Rodriguez,SDP,2,2,3.6,37,0,0,7,,37,161,32,16,15,4,16,,2,37
354,Jordan Leasure,CHW,2,2,4,37,0,0,6,,37,156,31,18,16,5,16,,2,40
355,Tim Herrin,CLE,2,2,3.95,37,0,0,8,,37,160,33,18,16,4,18,,2,36
356,Sam Hentges,SFG,2,2,4.01,37,0,0,7,,37,153,33,18,16,4,15,,2,34
357,Alex Lange,KCR,2,2,4.34,37,0,1,8,,37,163,35,20,18,4,19,,2,36
358,Josh Hader,HOU,2,2,3.02,36,0,18,2,,36,146,25,13,12,5,13,,2,48
359,Cole Sands,MIN,2,2,3.84,36,0,8,6,,36,153,34,17,15,4,11,,2,35
360,Brenan Hanifee,DET,2,2,3.79,36,0,0,6,,36,155,36,17,15,4,11,,2,30
361,Seth Halvorsen,COL,2,2,4.31,36,0,1,7,,36,160,35,19,17,4,18,,2,37
362,Jonathan Bowlan,PHI,2,2,3.83,36,0,0,6,,36,154,33,17,15,5,12,,2,35
363,Craig Kimbrel,TBR,2,2,3.63,36,0,0,7,,36,157,29,16,15,5,18,,2,44
364,Justin Lawrence,PIT,2,2,3.94,36,0,0,7,,36,158,33,17,16,4,17,,2,36
365,Steven Cruz,KCR,2,2,4.18,36,0,0,7,,36,155,33,18,17,4,16,,2,35
366,John King,MIA,2,2,4.37,36,0,0,6,,36,158,39,19,18,4,12,,2,26
367,Anthony Banda,MIN,2,2,4.1,36,0,1,6,,36,158,34,18,17,4,16,,2,35
368,Sam Moll,CIN,2,2,4.05,36,0,1,5,,36,158,33,18,16,4,16,,2,36
369,Germán Márquez,SDP,2,2,5.06,13,5,0,0,,36,160,38,22,20,6,14,,2,27
370,Taijuan Walker,LAA,2,1,5.37,17,4,0,0,,36,156,38,23,21,6,14,,2,25
371,Wandy Peralta,SDP,2,2,3.95,36,0,0,5,,36,156,33,17,16,3,16,,2,31
372,Keegan Akin,BAL,2,2,4.14,36,0,0,5,,36,153,32,18,17,5,14,,2,37
373,Cameron Weston,BAL,2,2,4.89,31,1,0,0,,36,156,35,21,19,5,14,,3,30
374,Enmanuel De Jesus,DET,2,2,4.47,36,0,0,5,,36,156,35,19,18,5,15,,2,30
375,Ryan Rolison,CHC,2,2,4.33,36,0,0,7,,36,158,35,19,17,5,15,,2,31
376,Orlando Ribalta,WSN,2,2,4.38,36,0,1,6,,36,163,34,19,18,5,18,,2,36
377,Sam Aldegheri,LAA,2,3,5.41,23,3,0,0,,36,164,38,24,22,6,17,,2,27
378,Gordon Graceffo,STL,2,2,4.74,36,0,0,7,,36,155,38,21,19,5,12,,2,25
379,AJ Blubaugh,HOU,2,1,4.6,36,0,0,6,,36,156,33,20,18,5,16,,2,32
380,Erik Sabrowski,CLE,2,2,3.29,35,0,1,10,,35,150,25,14,13,4,19,,2,47
381,Edgardo Henriquez,LAD,3,2,3.15,35,0,0,7,,35,155,28,14,12,4,16,,2,44
382,Jack Perkins,ATH,2,2,3.94,35,0,1,6,,35,149,31,17,15,4,15,,2,37
383,Jose Quintana,COL,1,3,6.05,6,6,0,0,,35,154,42,26,23,6,13,,2,22
384,Tyron Guerrero,BOS,2,2,3.76,35,0,0,5,,35,155,34,16,15,3,14,,2,36
385,Zach Agnos,COL,2,2,5.25,25,3,0,0,,35,151,37,22,20,5,13,,2,28
386,Peyton Gray,TEX,2,1,4.15,35,0,1,6,,35,149,33,18,16,5,12,,2,34
387,Jimmy Herget,COL,2,2,4.66,35,0,0,6,,35,151,35,20,18,6,12,,2,33
388,Kody Funderburk,MIN,2,2,3.95,35,0,1,5,,35,152,33,17,15,3,15,,2,33
389,Casey Legumina,TBR,2,2,3.85,35,0,0,5,,35,150,31,16,15,4,13,,2,33
390,Drew Pomeranz,LAA,2,2,3.98,35,0,0,5,,35,148,30,17,15,5,13,,2,36
391,Lake Bachar,MIA,2,2,4.06,35,0,0,5,,35,150,31,17,16,5,14,,2,37
392,Austin Warren,NYM,2,2,4.05,35,0,0,5,,35,152,32,17,16,5,13,,2,34
393,Wilber Dotel,PIT,2,3,4.86,28,2,0,0,,35,150,34,20,19,5,15,,2,27
394,Matt Pushard,STL,2,1,4.37,35,0,0,5,,35,146,33,18,17,4,13,,2,29
395,Jake Woodford,MIL,2,4,4.28,35,0,0,4,,35,156,36,18,17,5,12,,2,29
396,Cal Quantrill,TEX,2,3,5,28,2,0,0,,35,156,37,21,19,6,13,,2,27
397,Paul Blackburn,NYY,2,1,4.45,35,0,0,7,,35,148,33,19,17,5,13,,2,28
398,JT Brubaker,SFG,2,2,4.73,35,0,0,5,,35,155,36,20,19,4,16,,2,27
399,Justin Steele,CHC,2,2,3.54,6,6,0,0,,34,143,32,15,14,4,9,,1,32
400,Robert Gasser,MIL,2,1,3.91,16,4,0,0,,34,145,31,16,15,5,11,,2,33
401,Carson Whisenhunt,SFG,2,1,4.35,12,5,0,0,,34,148,34,18,17,5,12,,2,30
402,Dax Fulton,MIA,2,3,4.59,21,4,0,0,,34,158,35,19,18,4,18,,2,30
403,Caleb Ferguson,CIN,2,2,4.18,34,0,0,3,,34,145,32,17,16,4,13,,2,30
404,Tanner Banks,PHI,2,2,3.98,34,0,0,4,,34,142,31,16,15,4,11,,2,32
405,Ricky Vanasco,DET,2,1,4.08,34,0,0,3,,34,151,31,17,15,4,16,,2,36
406,Brandyn Garcia,ARI,2,2,3.75,34,0,0,5,,34,152,31,16,14,3,17,,2,35
407,Travis Adams,MIN,2,1,4.75,28,1,0,0,,34,149,35,20,18,5,13,,2,27
408,Alex Hoppe,SEA,2,1,3.57,34,0,0,5,,34,156,31,15,13,3,17,,2,36
409,Brandon Eisert,CHW,2,2,4.53,34,0,0,4,,34,146,34,19,17,5,12,,2,29
410,Ryan Borucki,SFG,2,2,4.05,34,0,0,3,,34,148,32,17,15,4,14,,2,31
411,Cade Gibson,MIA,2,2,4.33,34,0,0,3,,34,148,34,18,16,4,13,,2,27
412,Keegan Thompson,COL,2,2,5.1,34,0,0,4,,34,148,36,21,19,5,13,,2,28
413,Ryan Yarbrough,NYY,2,1,4.62,34,0,0,5,,34,145,33,19,17,5,11,,2,26
414,Connor Seabold,TOR,2,2,4.83,34,0,0,5,,34,147,34,20,18,5,12,,2,27
415,Mason Black,KCR,2,1,5.28,34,0,0,5,,34,151,37,22,20,5,14,,2,26
416,David Festa,MIN,2,2,4.12,17,3,0,0,,33,140,31,16,15,4,11,,1,34
417,Jordan Montgomery,TEX,2,2,4.59,9,4,0,0,,33,142,33,18,17,4,11,,1,26
418,Patrick Sandoval,BOS,2,1,4.58,19,3,0,0,,33,141,33,18,17,4,14,,2,27
419,Jake Bird,NYY,2,2,3.55,33,0,0,3,,33,141,27,14,13,4,15,,2,35
420,Ryan Fernandez,STL,2,2,3.78,33,0,0,3,,33,143,29,15,14,4,14,,2,36
421,Jack Dreyer,LAD,2,2,3.71,33,0,0,5,,33,138,28,15,13,4,12,,2,35
422,Elvis Alvarado,ATH,2,2,4.06,33,0,0,3,,33,142,28,16,15,4,17,,2,36
423,Matt Festa,CLE,2,2,3.78,33,0,0,5,,33,142,30,15,14,4,12,,2,33
424,Jason Foley,SFG,2,2,3.81,33,0,0,0,,33,137,31,15,14,3,11,,1,28
425,Steven Okert,HOU,2,2,3.87,33,0,0,4,,33,139,28,16,14,5,12,,2,35
426,Gavin Collyer,TEX,2,1,4.03,33,0,0,4,,33,152,29,16,15,4,20,,2,37
427,Yuki Matsui,SDP,2,2,4.12,33,0,0,3,,33,142,28,17,15,5,15,,2,33
428,Spencer Schwellenbach,ATL,2,1,3.48,5,5,0,0,,32,130,29,14,12,4,7,,1,31
429,Nick Pivetta,SDP,2,2,3.62,5,5,0,0,,32,132,26,14,13,5,10,,1,36
430,Ryan Helsley,BAL,2,2,3.19,32,0,14,3,,32,135,25,13,11,3,14,,2,39
431,Kenley Jansen,DET,2,2,3.82,32,0,13,3,,32,135,26,15,14,5,13,,2,35
432,Emilio Pagán,CIN,2,2,4.18,32,0,11,4,,32,130,27,16,15,5,12,,1,32
433,A.J. Puk,ARI,2,2,3.27,32,0,4,2,,32,131,25,13,12,3,12,,1,37
434,Jared Koenig,MIL,2,2,3.36,32,0,0,3,,32,136,27,13,12,4,12,,2,34
435,Grant Wolfram,BAL,2,2,3.57,32,0,0,3,,32,143,29,14,13,4,13,,2,35
436,Welinton Herrera,COL,2,1,4.34,32,0,0,3,,32,142,32,17,16,4,15,,2,34
437,Kendry Rojas,MIN,2,3,4.35,26,2,0,0,,32,140,30,17,16,4,14,,2,29
438,Brandan Bidois,PIT,2,1,3.81,32,0,0,3,,32,130,25,15,14,4,15,,2,33
439,Yariel Rodríguez,TOR,2,2,4.02,32,0,0,3,,32,139,28,16,14,4,15,,2,34
440,Cole Sulser,TBR,2,2,4.11,32,0,0,3,,32,138,30,16,15,4,12,,2,28
441,Hayden Harris,ATL,2,2,3.93,32,0,0,3,,32,139,27,15,14,4,16,,2,37
442,David Morgan,SDP,2,2,3.94,32,0,0,0,,32,137,28,15,14,4,14,,2,31
443,Alimber Santa,HOU,2,1,4.02,32,0,0,3,,32,147,29,16,14,4,18,,2,34
444,Trent Thornton,CHC,2,2,4.32,32,0,0,4,,32,137,31,17,16,4,12,,2,27
445,John Klein,MIN,2,3,4.7,32,0,0,3,,32,142,32,18,17,5,13,,2,28
446,Mitch Farris,LAA,2,3,4.87,32,0,0,3,,32,137,30,19,18,5,14,,2,28
447,Cody Bradford,TEX,2,1,4.35,18,3,0,0,,31,133,31,17,15,5,8,,1,27
448,Mason Barnett,ATH,2,1,4.85,20,3,0,0,,31,135,30,18,17,5,14,,2,27
449,Codi Heuer,CLE,2,2,3.87,31,0,0,3,,31,131,28,14,13,4,12,,1,30
450,Chase Shugart,PHI,2,2,4.11,31,0,0,3,,31,136,29,16,14,4,12,,2,30
451,Cole Winn,TEX,2,2,4.18,31,0,0,3,,31,138,30,16,15,4,13,,2,30
452,Jonathan Pintaro,NYM,2,1,3.96,31,0,0,3,,31,137,28,15,14,4,15,,2,31
453,Ethan Roberts,CHC,2,2,4.13,31,0,0,3,,31,136,29,16,14,4,13,,2,30
454,Adam Macko,TOR,2,3,4.72,31,0,0,0,,31,134,30,18,16,5,13,,2,26
455,Paxton Schultz,WSN,2,2,4.59,31,0,0,3,,31,135,31,17,16,5,12,,2,28
456,Nick Davila,SEA,2,1,4.26,31,0,0,3,,31,135,30,16,15,4,12,,2,24
457,Josh Ekness,MIA,2,1,3.64,30,0,0,0,,30,130,25,13,12,3,14,,2,33
458,Matt Strahm,KCR,2,2,4.18,30,0,0,0,,30,124,27,15,14,4,10,,1,30
459,Hunter Stratton,ATL,2,1,3.9,30,0,0,0,,30,128,27,14,13,4,11,,1,29
460,Ryan Watson,BOS,2,1,4.51,30,0,0,3,,30,136,32,17,15,4,12,,2,28
461,Cody Laweryson,MIN,2,1,4.41,30,0,0,0,,30,129,29,16,15,4,11,,1,26
462,Daniel Duarte,NYM,2,1,4.18,30,0,0,0,,30,126,27,15,14,3,13,,1,25
463,PJ Poulin,WSN,2,1,4.59,30,0,0,0,,30,129,29,17,15,4,13,,2,26
464,Connor Phillips,CIN,2,1,4.46,30,0,0,0,,30,131,25,16,15,4,17,,2,31
465,Jonathan Heasley,TBR,1,1,4.97,30,0,0,0,,30,129,32,18,16,5,9,,1,19
466,Jonathan Hernández,LAD,2,1,3.76,29,0,0,3,,29,131,27,13,12,3,13,,2,31
467,Robert Garcia,TEX,2,1,3.4,29,0,0,0,,29,121,24,12,11,3,11,,1,32
468,Yimi García,TOR,2,1,3.48,29,0,0,0,,29,120,23,12,11,3,11,,1,32
469,Trevor Richards,CHW,2,1,4.24,29,0,0,2,,29,128,26,15,14,5,12,,1,31
470,Zach Pop,PHI,2,1,4.08,29,0,0,0,,29,126,28,14,13,3,11,,1,24
471,Matt Svanson,STL,2,1,4.05,29,0,0,0,,29,125,28,14,13,3,12,,1,26
472,Tayler Saucedo,LAA,2,1,4.14,29,0,0,0,,29,126,27,14,13,3,13,,1,27
473,Trevor Martin,TBR,2,3,4.55,29,0,0,0,,29,123,27,16,15,4,11,,1,24
474,Robinson Ortiz,SEA,1,1,4.18,29,0,0,0,,29,125,25,14,13,3,15,,2,27
475,Chris Paddack,CIN,1,1,4.93,5,5,0,0,,28,121,30,17,16,5,8,,1,22
476,Jesse Scholtens,TBR,1,1,4.42,12,3,0,0,,28,121,28,15,14,4,9,,1,23
477,Caden Dana,LAA,2,2,4.89,5,5,0,0,,28,122,27,17,15,5,12,,1,25
478,Franco Aleman,CLE,2,1,3.09,28,0,0,0,,28,123,22,11,10,3,12,,1,35
479,Jason Alexander,HOU,1,1,4.75,19,2,0,0,,28,121,29,16,15,4,9,,1,20
480,Zach Maxwell,CIN,2,1,3.79,28,0,0,0,,28,122,22,13,12,3,16,,2,33
481,Tyler Samaniego,BOS,1,1,4.55,28,0,0,0,,28,121,28,15,14,3,11,,1,23
482,Kyle Hart,SDP,1,1,4.26,28,0,0,0,,28,119,26,14,13,4,11,,1,23
483,Andrew Hoffmann,ARI,1,1,4.66,28,0,0,0,,28,121,28,16,14,3,12,,1,22
484,Corbin Burnes,ARI,2,1,3.31,4,4,0,0,,27,110,23,11,10,3,8,,1,25
485,Jonah Tong,NYM,2,1,3.63,14,3,0,0,,27,118,22,12,11,3,14,,1,31
486,Cade Povich,BAL,1,1,4.32,16,3,0,0,,27,113,25,14,13,4,9,,1,25
487,Alan Rangel,PHI,1,1,4.8,12,4,0,0,,27,114,26,16,14,5,9,,1,23
488,Ryan Walker,SFG,2,1,3.31,27,0,0,0,,27,115,24,11,10,3,10,,1,30
489,Brant Hurter,DET,2,1,3.68,27,0,0,0,,27,116,25,12,11,3,9,,1,24
490,Victor Vodnik,COL,2,1,4.5,27,0,2,0,,27,120,27,15,14,3,14,,1,26
491,Brady Basso,ATH,2,1,4.29,27,0,0,0,,27,116,27,14,13,4,9,,1,25
492,Rob Zastryzny,MIL,1,1,3.96,27,0,0,0,,27,116,24,13,12,4,10,,1,26
493,Josh Simpson,SEA,2,1,3.7,27,0,0,0,,27,119,23,12,11,3,13,,1,30
494,Paul Gervase,LAD,2,1,4.34,27,0,0,0,,27,120,24,14,13,4,13,,1,30
495,Najer Victor,LAA,2,1,4.21,27,0,0,0,,27,126,24,14,13,4,16,,2,32
496,Isaac Mattson,PIT,1,1,4.34,27,0,0,0,,27,118,25,14,13,4,12,,1,25
497,Yovanny Cruz,NYY,2,1,4,27,0,0,0,,27,122,22,13,12,3,16,,2,29
498,Philip Abner,ARI,1,1,4.55,27,0,0,0,,27,118,28,15,14,3,10,,1,22
499,Chris Roycroft,STL,1,1,4.52,27,0,0,0,,27,118,28,15,13,3,12,,1,20
500,Eli Morgan,KCR,1,1,4.87,27,0,0,0,,27,118,28,16,15,4,11,,1,23
501,Coleman Crow,MIL,2,2,3.83,14,3,0,0,,26,107,23,12,11,3,8,,1,25
502,Jake Bennett,BOS,1,2,4.72,12,4,0,0,,26,104,26,15,14,3,8,,1,17
503,Jordan Hicks,CHW,2,1,3.6,26,0,0,0,,26,115,23,11,10,2,13,,1,26
504,Yerry De los Santos,NYY,2,1,3.92,26,0,0,0,,26,113,25,12,11,3,10,,1,23
505,José Suarez,ATH,1,1,4,26,0,0,0,,26,112,24,13,12,4,9,,1,25
506,Chase Petty,CIN,1,1,5.11,17,2,0,0,,26,115,27,16,15,4,12,,1,20
507,Ryan Lambert,NYM,2,1,3.68,26,0,0,0,,26,114,20,12,11,3,14,,1,33
508,Zack Kelly,BOS,2,1,4.2,26,0,0,0,,26,115,25,13,12,3,12,,1,25
509,Luke Little,CHC,2,1,3.76,26,0,0,0,,26,112,21,12,11,2,15,,1,27
510,Logan VanWey,HOU,2,1,4.03,26,0,0,0,,26,117,23,13,12,4,13,,1,29
511,James Karinchak,ATL,1,1,4.26,26,0,0,0,,26,113,23,13,12,4,12,,1,29
512,Nick Raquet,BAL,1,1,4.53,26,0,0,0,,26,113,26,14,13,4,9,,1,21
513,Eric Cerantola,KCR,1,1,4.72,26,0,0,0,,26,116,25,15,14,3,14,,1,25
514,Blas Castaño,COL,1,1,5.37,26,0,0,0,,26,112,29,17,15,4,10,,1,18
515,William Kempner,MIA,2,1,3.22,25,0,0,0,,25,106,18,10,9,3,13,,1,31
516,Brendon Little,TOR,2,1,3.62,25,0,0,0,,25,107,21,11,10,2,13,,1,26
517,Mitch Spence,KCR,1,1,5.11,19,1,0,0,,25,106,28,15,14,3,8,,1,16
518,Zak Kent,WSN,1,1,4.83,25,0,0,0,,25,108,25,14,13,3,11,,1,20
519,Carson Seymour,SFG,1,1,4.17,14,2,0,0,,24,104,24,12,11,3,9,,1,21
520,Jordan Wicks,CHC,1,1,4.4,15,3,0,0,,24,102,24,13,12,3,8,,1,19
521,Daniel Espino,CLE,2,1,3.65,24,0,0,0,,24,107,20,11,10,3,12,,1,28
522,Chris Murphy,CHW,1,1,4.34,24,0,0,0,,24,103,22,12,11,3,12,,1,21
523,Seth Johnson,PHI,1,1,4.15,24,0,0,0,,24,105,21,12,11,3,11,,1,24
524,Joey Gerber,NYM,1,1,4.17,24,0,0,0,,24,101,21,12,11,4,9,,1,22
525,Jayden Murray,HOU,1,1,4.48,24,0,0,0,,24,104,23,13,12,3,10,,1,21
526,Gregory Santos,SFG,1,1,4.34,24,0,0,0,,24,104,23,12,11,2,11,,1,19
527,Jose Franco,CIN,1,3,4.99,24,0,0,0,,24,101,22,14,13,4,11,,1,21
528,Zach Thornton,NYM,1,2,4.63,12,3,0,0,,23,94,22,13,12,3,7,,1,16
529,Craig Yoho,MIL,1,1,3.33,23,0,0,0,,23,98,19,9,8,2,10,,1,27
530,Ben Joyce,LAA,1,1,3.51,23,0,5,0,,23,99,19,10,9,2,11,,1,25
531,Will Dion,CLE,1,2,4.19,23,0,0,0,,23,100,23,12,11,3,8,,1,20
532,Brandon Williamson,CIN,1,1,5.09,18,1,0,0,,23,100,23,14,13,4,10,,1,18
533,Carter Baumler,TEX,1,1,4.62,23,0,0,0,,23,98,21,13,12,3,11,,1,19
534,Joey Estes,ATH,1,1,5.63,17,1,0,0,,23,98,25,16,14,5,7,,1,15
535,Ryan Johnson,LAA,1,1,4.42,18,1,0,0,,22,96,22,12,11,3,8,,1,19
536,Brock Stewart,LAD,2,1,3.27,22,0,0,0,,22,94,17,9,8,3,9,,1,27
537,Josiah Gray,WSN,1,2,4.91,4,4,0,0,,22,97,22,13,12,4,9,,1,19
538,Hunter Harvey,CHC,1,1,3.29,22,0,0,0,,22,89,18,9,8,2,7,,1,23
539,Braden Nett,ATH,1,1,4.89,13,2,0,0,,22,97,22,13,12,3,11,,1,19
540,Chase Solesky,TBR,1,2,4.61,19,1,0,0,,22,97,22,12,11,3,8,,1,16
541,Chris Devenski,PIT,1,1,4.04,22,0,0,0,,22,94,21,11,10,3,8,,1,21
542,Kervin Castro,NYY,1,1,4.01,22,0,0,0,,22,97,21,11,10,3,9,,1,21
543,Alec Gamboa,BOS,1,3,4.54,22,0,0,0,,22,95,22,12,11,2,9,,1,17
544,Daysbel Hernández,ATL,1,1,3.97,22,0,0,0,,22,97,19,11,10,2,12,,1,24
545,Josh Sborz,TEX,1,1,4.49,22,0,0,0,,22,96,20,12,11,3,10,,1,22
546,Taylor Rashi,ARI,1,1,4.48,22,0,0,0,,22,98,22,12,11,3,10,,1,20
547,Tyler Schweitzer,CHW,1,2,4.97,22,0,0,0,,22,92,22,13,12,3,8,,1,15
548,Cameron Foster,BAL,1,0,4.67,22,0,0,0,,22,97,21,12,11,3,10,,1,19
549,Carlos Estévez,KCR,1,1,5.2,22,0,3,0,,22,91,22,14,12,3,8,,1,17
550,River Ryan,LAD,2,1,3.76,4,4,0,0,,21,91,19,9,9,3,8,,1,21
551,Elmer Rodríguez,NYY,1,2,4.54,13,2,0,0,,21,87,19,12,11,2,10,,1,16
552,Edwin Díaz,LAD,2,1,2.92,21,0,8,0,,21,85,15,7,7,2,8,,1,27
553,José Urquidy,PIT,1,1,4.42,17,1,0,0,,21,91,22,11,10,3,6,,1,17
