Date,Home,Away,Home_Runs_In1,Home_OB_In1,Home_SO_In1,Home_Runs_In2,Home_OB_In2,Home_SO_In2,Home_Runs_In3,Home_OB_In3,Home_SO_In3,Home_Runs_In4,Home_OB_In4,Home_SO_In4,Home_Runs_In5,Home_OB_In5,Home_SO_In5,Home_Runs_In6,Home_OB_In6,Home_SO_In6,Home_Runs_In7,Home_OB_In7,Home_SO_In7,Home_Runs_In8,Home_OB_In8,Home_SO_In8,Home_Runs_In9,Home_OB_In9,Home_SO_In9,Away_Runs_In1,Away_OB_In1,Away_SO_In1,Away_Runs_In2,Away_OB_In2,Away_SO_In2,Away_Runs_In3,Away_OB_In3,Away_SO_In3,Away_Runs_In4,Away_OB_In4,Away_SO_In4,Away_Runs_In5,Away_OB_In5,Away_SO_In5,Away_Runs_In6,Away_OB_In6,Away_SO_In6,Away_Runs_In7,Away_OB_In7,Away_SO_In7,Away_Runs_In8,Away_OB_In8,Away_SO_In8,Away_Runs_In9,Away_OB_In9,Away_SO_In9,Home_Runs_Total,Away_Runs_Total,Runs_Total,Total_After_5,Over_45,Over_85,Over_Then_Under,Under_Then_Over
5/26/25,TEX,TOR,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,0,0,0,0,0,2,1,0,2,0,1,2,3,3,0,0,0,0
5/26/25,KC,CIN,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,3,3,0,0,0,1,1,3,1,1,2,1,0,2,0,3,5,0,0,1,1,2,4,0,0,1,0,0,0,2,1,2,1,0,0,3,4,7,11,6,1,1,0,0
5/26/25,AZ,PIT,0,2,2,2,3,0,1,3,0,0,1,0,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,5,0,5,5,1,0,1,0
5/26/25,TB,MIN,0,1,0,0,0,2,0,0,1,0,1,2,0,1,0,3,4,1,0,1,0,4,6,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,1,1,7,2,9,0,0,1,0,1
5/26/25,LAA,NYY,1,1,1,0,1,1,0,0,2,0,0,1,0,1,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,1,4,6,2,0,2,0,0,0,0,0,0,1,1,2,1,0,0,1,1,5,6,5,1,0,1,0
5/26/25,MIL,BOS,1,2,2,0,0,1,0,2,2,0,0,1,1,2,2,0,0,1,0,1,2,1,4,1,0,0,0,0,0,1,0,2,0,0,2,2,0,0,1,0,1,2,0,1,1,0,2,0,1,2,0,1,4,0,3,2,5,2,0,0,0,0
5/26/25,CLE,LAD,0,0,2,0,0,2,1,2,1,0,1,0,0,0,0,1,2,2,0,2,0,0,1,1,0,1,0,1,1,0,1,3,1,0,1,0,0,1,2,2,4,0,2,4,1,0,1,2,0,0,0,1,1,2,2,7,9,5,1,1,0,0
5/26/25,DET,SF,0,1,1,0,1,1,0,0,2,1,3,1,2,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,0,0,0,1,1,3,1,4,3,0,0,0,0
5/26/25,BAL,STL,1,1,0,0,1,1,1,3,1,3,2,2,0,2,1,0,0,1,0,1,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,2,3,2,0,1,1,0,0,2,0,0,1,0,0,2,5,2,7,7,1,0,1,0
5/27/25,TEX,TOR,0,1,1,0,0,2,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,2,3,1,0,0,0,0,1,1,0,2,1,0,0,0,0,1,2,0,2,2,0,1,0,0,2,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0
5/27/25,SD,MIA,1,2,0,2,3,0,2,3,0,1,2,1,1,3,0,0,2,2,0,0,1,1,2,1,0,0,0,6,6,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,1,0,1,2,8,6,14,13,1,1,0,0
5/27/25,SEA,WSH,3,4,1,0,2,0,0,0,2,0,1,0,1,2,1,3,3,1,0,2,2,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,9,1,10,5,1,1,0,0
5/27/25,AZ,PIT,1,4,1,0,0,1,0,1,0,5,6,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,2,1,0,0,0,0,2,1,0,0,0,0,0,2,2,4,1,0,1,1,7,6,2,0,3,0,6,9,15,6,1,1,0,0
5/27/25,LAA,NYY,0,1,1,0,1,2,0,2,2,0,0,0,0,0,2,0,0,2,0,1,1,0,0,1,2,3,0,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,1,1,1,1,2,2,0,1,1,0,2,1,2,3,5,1,0,0,0,0
5/27/25,TB,MIN,0,2,1,0,2,1,0,0,0,1,3,0,0,0,2,0,0,1,1,1,0,0,0,3,0,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2,2,0,1,1,1,2,1,0,0,3,2,4,6,3,0,0,0,0
5/27/25,MIL,BOS,0,1,1,0,1,0,0,2,1,0,1,2,0,0,1,0,1,0,0,0,1,0,1,1,1,3,1,0,0,2,0,2,0,0,0,1,0,0,1,0,1,0,1,2,1,0,1,1,0,1,1,0,1,1,1,1,2,0,0,0,0,0
5/27/25,PHI,ATL,0,1,1,1,2,2,0,1,2,0,0,1,0,2,1,0,2,0,0,1,2,1,4,2,0,0,0,0,1,2,0,1,1,0,1,1,0,0,2,0,3,1,0,1,1,0,1,1,0,1,1,0,0,1,2,0,2,1,0,0,0,0
5/27/25,NYM,CWS,4,7,1,0,0,0,1,2,0,0,0,1,0,0,1,0,2,1,0,0,1,1,3,1,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,1,2,0,3,2,2,4,1,0,1,2,0,1,1,6,4,10,7,1,1,0,0
5/27/25,KC,CIN,0,1,0,2,4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,2,1,3,1,0,1,1,1,1,2,0,3,1,1,1,2,0,0,1,3,5,1,1,2,0,2,7,9,4,0,1,0,1
5/27/25,CHC,COL,0,1,2,0,0,0,2,4,0,0,1,2,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,4,1,0,0,2,0,1,0,1,3,1,0,0,0,0,2,0,2,2,4,3,0,0,0,0
5/27/25,HOU,ATH,0,1,0,4,4,0,3,4,1,2,2,1,0,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,3,0,0,2,1,1,1,0,1,1,0,3,0,0,0,1,0,0,0,0,1,1,11,1,12,10,1,1,0,0
5/27/25,CLE,LAD,0,1,1,0,1,3,0,1,1,3,3,2,0,0,2,0,0,0,0,0,2,0,0,1,2,3,1,0,1,3,2,6,1,0,0,1,2,2,2,0,1,0,1,1,2,0,0,1,1,4,1,3,3,1,5,9,14,7,1,1,0,0
5/27/25,BAL,STL,0,0,0,0,1,2,0,2,1,1,2,1,3,3,1,0,1,2,0,1,1,0,0,1,0,1,2,1,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,1,2,1,3,1,3,5,3,0,0,0,4,7,11,7,1,1,0,0
5/27/25,DET,SF,1,2,2,1,2,2,1,2,3,0,0,2,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,2,0,1,0,0,1,2,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,1,2,1,3,1,4,3,0,0,0,0
5/28/25,TEX,TOR,0,1,2,0,0,1,0,1,2,0,0,0,0,0,2,0,1,1,0,1,2,0,0,2,0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,0,1,1,0,2,2,0,1,2,0,1,2,2,2,0,0,2,2,0,0,0,0,0
5/28/25,SD,MIA,0,0,0,1,3,0,0,1,0,5,7,0,0,1,0,0,0,0,2,2,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,5,1,0,0,2,1,4,0,3,4,0,0,0,1,8,10,18,12,1,1,0,0
5/28/25,LAA,NYY,0,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,4,1,0,4,0,0,1,0,0,0,2,0,0,1,0,0,2,0,1,2,0,1,3,0,1,2,0,1,1,1,0,0,0,0
5/28/25,AZ,PIT,0,1,1,0,0,1,0,2,3,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,2,3,0,0,0,1,3,0,0,0,1,0,0,0,2,3,2,5,6,1,0,0,3,2,2,1,0,0,1,1,10,11,3,0,1,0,1
5/28/25,SEA,WSH,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,5,1,1,1,1,0,1,1,0,2,0,3,4,0,0,1,1,0,9,9,6,1,1,0,0
5/28/25,CHC,COL,1,2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,1,0,2,1,1,1,1,0,1,0,0,1,1,0,0,2,2,1,3,2,0,0,0,0
5/28/25,TB,MIN,0,1,0,0,0,1,0,1,0,3,5,1,1,2,1,0,0,1,0,0,2,1,2,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,2,1,0,1,1,5,0,5,4,0,0,0,0
5/28/25,KC,CIN,0,2,1,0,1,1,0,1,0,1,2,1,1,2,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1,1,3,0,0,2,0,1,2,1,0,0,2,3,2,5,2,0,0,0,0
5/28/25,HOU,ATH,0,0,1,0,0,0,1,2,0,1,2,1,0,0,1,0,2,1,3,5,0,0,1,1,0,0,0,0,1,2,0,0,2,2,3,2,0,1,2,1,1,2,0,0,2,0,1,2,0,1,1,0,1,3,5,3,8,5,1,0,1,0
5/28/25,MIL,BOS,0,0,1,0,1,1,1,2,0,0,1,0,1,1,1,2,3,0,0,1,0,0,2,1,0,1,1,0,3,2,1,2,2,0,0,1,2,4,1,0,0,0,0,0,1,1,1,1,0,1,2,0,3,1,4,4,8,5,1,0,1,0
5/28/25,NYM,CWS,0,2,2,0,2,1,3,3,1,0,1,1,0,1,2,0,1,2,0,1,1,0,1,2,1,3,2,2,3,1,2,2,2,1,3,0,0,2,1,0,0,0,2,3,0,1,2,1,1,1,1,0,2,0,4,9,13,8,1,1,0,0
5/28/25,DET,SF,0,1,2,0,1,2,0,1,2,0,2,1,4,4,2,0,0,2,0,0,3,0,2,2,0,0,0,0,1,1,1,3,1,0,1,0,0,2,2,2,3,1,0,1,1,0,2,0,0,1,1,0,0,1,4,3,7,7,1,0,1,0
5/28/25,CLE,LAD,1,4,0,0,1,0,0,2,1,0,0,1,0,1,1,0,3,2,1,3,1,5,5,3,0,0,0,0,0,1,0,1,2,0,0,0,2,3,0,0,0,0,1,2,2,1,2,1,0,1,0,0,0,1,7,4,11,3,0,1,0,1
5/28/25,BAL,STL,0,1,1,3,4,1,0,1,1,1,3,0,0,2,1,0,1,2,0,0,2,0,0,1,0,2,0,0,1,2,0,1,1,0,0,3,2,5,2,3,4,2,0,0,1,1,4,0,0,2,2,0,0,3,4,6,10,9,1,1,0,0
5/29/25,SEA,WSH,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,3,3,2,3,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,2,3,2,0,2,0,0,3,2,0,0,1,2,2,4,0,0,0,0,0
5/29/25,PHI,ATL,0,1,1,0,2,1,0,0,3,0,0,1,0,3,0,0,0,2,0,1,2,2,3,1,1,2,1,0,1,2,0,0,0,0,0,3,4,4,0,0,1,1,2,4,0,2,2,1,0,1,0,1,3,0,3,9,12,4,0,1,0,1
5/29/25,HOU,TB,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,1,3,1,0,0,1,0,0,1,0,0,1,1,3,0,0,1,2,0,1,0,1,2,3,1,2,1,0,0,2,5,6,1,5,7,2,0,1,0,3,13,16,5,1,1,0,0
5/29/25,TOR,ATH,0,0,0,8,10,0,3,4,1,0,2,0,0,1,1,0,1,0,1,2,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,3,0,2,1,0,0,0,0,2,1,0,1,2,0,1,1,0,0,1,12,0,12,11,1,1,0,0
5/30/25,SD,PIT,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,1,0,0,0,2,2,4,0,0,0,2,0,3,2,0,0,2,3,2,5,1,0,0,0,0
5/30/25,LAD,NYY,1,1,1,1,2,0,0,0,1,0,1,1,0,0,0,4,7,0,2,3,1,0,0,0,0,0,0,1,3,0,3,3,0,1,4,1,0,0,1,0,0,1,0,0,1,0,1,1,0,2,1,0,1,0,8,5,13,7,1,1,0,0
5/30/25,TEX,STL,1,1,1,4,4,0,0,0,2,0,2,2,0,1,0,4,6,1,2,3,1,0,2,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,1,0,2,1,0,1,0,0,0,1,1,2,3,0,0,0,11,1,12,5,1,1,0,0
5/30/25,AZ,WSH,4,6,0,0,0,0,2,4,0,0,1,0,0,0,0,0,1,2,0,2,1,0,1,2,1,1,0,2,3,1,0,0,1,4,5,2,0,0,1,0,0,1,2,4,1,1,2,0,0,1,0,0,2,1,7,9,16,12,1,1,0,0
5/30/25,KC,DET,1,3,0,0,1,2,2,4,2,0,3,1,0,1,1,0,2,0,1,1,2,0,0,1,1,2,1,2,2,1,2,2,0,0,1,2,0,2,0,1,3,1,0,1,2,0,0,2,2,3,2,0,0,2,5,7,12,8,1,1,0,0
5/30/25,CHC,CIN,0,1,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,4,0,0,2,1,2,4,0,0,0,1,0,1,0,2,4,1,0,1,0,2,3,2,0,0,2,0,0,1,0,1,0,2,6,8,4,0,0,0,0
5/30/25,SEA,MIN,4,4,0,0,1,2,0,1,1,0,0,1,0,1,0,0,0,2,0,0,1,2,3,0,0,0,1,0,1,2,0,0,1,0,0,0,2,3,0,0,1,0,0,1,0,1,1,0,0,1,1,3,4,2,6,6,12,6,1,1,0,0
5/30/25,HOU,TB,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,2,2,1,3,1,1,1,2,1,1,1,0,0,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,2,0,2,1,3,1,0,0,0,0
5/30/25,PHI,MIL,0,0,1,0,0,1,0,1,2,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,2,1,0,1,3,3,4,1,0,0,2,0,1,1,0,3,1,1,2,2,2,6,8,6,1,0,1,0
5/30/25,TOR,ATH,0,2,1,3,6,1,3,4,0,0,2,0,3,4,0,2,4,0,0,1,0,0,3,2,0,0,0,0,0,1,1,2,1,1,2,2,1,2,1,2,4,1,0,0,1,0,1,0,0,1,0,2,3,1,11,7,18,14,1,1,0,0
5/30/25,MIA,SF,0,1,0,0,0,1,0,2,2,0,1,2,0,0,0,0,2,1,0,2,2,0,2,1,0,1,2,1,3,1,0,2,1,0,0,0,1,3,3,0,2,2,0,0,1,0,0,1,0,2,1,0,1,2,0,2,2,2,0,0,0,0
5/30/25,NYM,COL,1,2,1,0,0,0,1,2,1,1,1,1,0,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,1,3,1,1,1,1,0,0,2,0,0,3,4,2,6,3,0,0,0,0
5/30/25,ATL,BOS,1,3,2,0,2,0,0,0,0,0,2,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,2,0,2,2,0,1,2,0,0,1,2,2,2,0,0,1,1,2,2,0,3,2,0,0,2,2,3,0,1,5,6,3,0,0,0,0
5/30/25,BAL,CWS,0,1,0,0,1,1,0,1,1,0,1,0,0,1,2,2,3,0,0,0,2,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,1,1,3,2,2,1,3,0,0,0,0,0
5/30/25,CLE,LAA,0,1,0,0,1,0,0,1,1,0,3,1,0,1,0,0,1,0,0,0,2,0,2,1,1,3,0,0,0,0,1,3,0,0,2,1,0,2,2,0,2,0,0,0,2,2,4,2,0,3,2,1,1,1,1,4,5,1,0,0,0,0
5/31/25,SD,PIT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,1,3,2,0,1,2,0,0,0,1,3,2,1,1,0,0,0,1,2,4,1,0,2,1,0,1,1,0,5,5,3,0,0,0,0
5/31/25,HOU,TB,1,2,1,0,1,1,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,1,3,3,1,1,1,2,0,2,2,1,4,1,6,6,2,3,3,2,2,3,1,3,16,19,7,1,1,0,0
5/31/25,KC,DET,0,0,1,0,0,1,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0
5/31/25,SEA,MIN,0,1,2,0,1,1,2,3,1,0,0,0,0,2,2,0,0,1,2,3,0,0,0,0,0,3,1,0,0,2,3,5,0,0,1,0,0,1,0,0,0,2,0,2,3,0,1,2,0,2,0,1,3,1,4,4,8,5,1,0,1,0
5/31/25,AZ,WSH,0,0,1,0,0,1,0,0,0,2,2,0,0,3,1,5,5,1,0,1,0,0,3,1,0,0,1,10,13,1,1,3,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,1,7,11,18,13,1,1,0,0
5/31/25,TEX,STL,0,1,2,0,1,1,0,0,3,0,0,0,0,2,0,0,0,2,0,1,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,2,1,2,1,0,1,0,0,1,0,0,1,2,0,1,0,0,2,0,0,2,2,2,0,0,0,0
5/31/25,LAD,NYY,4,7,2,6,6,1,0,0,1,0,1,0,4,5,0,0,3,0,1,1,1,3,5,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,1,0,2,3,0,2,1,0,1,2,1,1,1,0,1,0,18,2,20,15,1,1,0,0
5/31/25,BAL,CWS,1,1,0,0,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,2,0,1,0,0,2,2,1,2,1,0,1,1,1,2,0,0,2,1,0,2,3,4,2,6,5,1,0,1,0
5/31/25,NYM,COL,4,5,1,0,1,1,0,1,0,3,3,0,0,2,1,0,1,1,0,0,1,1,2,2,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,0,1,0,0,1,1,8,2,10,8,1,1,0,0
5/31/25,TOR,ATH,4,5,1,1,1,0,1,3,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,3,3,1,2,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,3,1,0,0,1,2,3,1,8,7,15,12,1,1,0,0
5/31/25,PHI,MIL,0,2,1,0,0,1,0,0,1,1,1,2,0,0,0,1,2,1,0,0,2,0,0,0,5,5,0,4,4,1,0,2,2,0,1,1,8,9,0,0,1,1,5,5,0,0,2,2,0,1,0,0,1,0,7,17,24,13,1,1,0,0
5/31/25,CLE,LAA,0,1,2,0,0,2,0,3,0,2,3,2,1,2,0,1,1,0,3,4,0,0,1,0,0,0,0,0,1,1,0,2,1,2,3,0,2,2,1,1,3,2,0,1,0,0,0,2,0,0,2,0,0,0,7,5,12,8,1,1,0,0
5/31/25,CHC,CIN,0,2,0,0,1,2,0,0,1,0,2,1,0,1,0,0,2,1,0,1,3,2,5,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0
5/31/25,MIA,SF,0,1,1,1,3,2,0,1,1,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,3,2,0,1,1,0,1,0,0,1,0,0,1,1,0,2,2,0,1,1,0,2,1,0,1,0,1,0,1,1,0,0,0,0
5/31/25,ATL,BOS,1,3,1,0,1,1,0,1,0,4,4,1,0,1,1,0,2,2,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,0,0,2,0,2,1,0,2,2,0,0,2,0,1,3,0,0,1,0,0,0,5,0,5,5,1,0,1,0
6/1/25,KC,DET,0,3,1,0,1,0,0,2,1,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,3,0,0,0,2,0,0,2,0,1,2,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0
6/1/25,TEX,STL,0,2,2,2,3,2,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,5,4,1,0,0,0,1,3,0,0,0,1,0,2,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,8,1,9,3,0,1,0,1
6/1/25,AZ,WSH,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,3,0,2,1,0,2,1,0,0,0,1,3,2,0,2,1,0,0,1,0,0,2,0,0,2,3,1,4,4,0,0,0,0
6/1/25,SEA,MIN,0,0,2,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,1,2,2,0,1,2,1,2,1,0,1,1,0,1,1,0,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,2,2,1,2,2,2,1,3,0,0,0,0,0
6/1/25,SD,PIT,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,4,7,1,0,0,2,0,0,0,0,2,1,0,0,1,3,4,0,1,4,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,2,6,4,10,5,1,1,0,0
6/1/25,LAD,NYY,0,0,1,1,2,0,0,0,1,0,0,0,0,2,1,0,0,2,2,2,2,0,0,2,0,0,1,1,4,0,0,1,0,3,4,2,0,1,1,2,4,2,0,1,2,0,2,0,0,0,2,1,3,2,3,7,10,7,1,1,0,0
6/1/25,CLE,LAA,0,1,0,0,0,2,1,2,0,3,6,2,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,2,0,1,1,2,3,1,0,1,2,0,0,2,4,2,6,4,0,0,0,0
6/1/25,BAL,CWS,0,2,1,0,0,0,2,4,2,0,1,2,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0,1,1,0,1,1,0,1,1,1,1,2,1,1,0,0,0,0,0,0,2,3,2,5,2,0,0,0,0
6/1/25,TOR,ATH,0,1,1,0,1,1,0,1,0,0,1,1,2,4,0,0,0,1,0,1,1,6,6,1,0,0,0,1,2,2,0,2,2,0,2,2,0,1,1,2,3,0,0,0,2,0,3,2,1,2,1,0,0,2,8,4,12,5,1,1,0,0
6/1/25,NYM,COL,0,0,2,0,0,3,0,1,1,3,4,2,1,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,0,1,3,5,3,8,7,1,0,1,0
6/1/25,CHC,CIN,0,3,0,0,1,0,4,5,1,0,0,1,1,3,0,0,0,1,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,3,1,2,1,7,3,10,5,1,1,0,0
6/1/25,PHI,MIL,1,3,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,1,0,0,0,1,3,0,0,0,1,3,3,0,0,0,1,1,2,2,2,5,7,3,0,0,0,0
6/1/25,MIA,SF,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,3,2,1,4,2,0,3,1,0,2,0,0,2,2,0,0,1,1,2,1,3,3,1,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,2,4,6,4,0,0,0,0
6/1/25,HOU,TB,1,1,0,0,0,2,0,2,2,0,0,2,0,2,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,0,0,2,1,0,1,1,0,1,1,0,0,2,1,0,1,1,0,0,0,0
6/1/25,ATL,BOS,1,1,2,0,0,2,0,2,1,0,2,2,0,2,0,0,0,2,0,0,3,0,0,1,0,1,1,3,4,1,0,0,1,0,1,1,0,2,0,0,0,1,0,2,1,0,0,2,0,1,3,0,0,2,1,3,4,4,0,0,0,0
6/2/25,ATH,MIN,0,1,0,0,1,2,1,3,1,3,3,1,0,3,0,0,1,1,0,0,1,0,1,2,0,2,1,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,5,2,0,2,1,1,3,1,1,3,1,4,10,14,10,1,1,0,0
6/2/25,BOS,LAA,0,0,1,0,2,0,1,3,2,0,0,1,4,5,2,0,3,0,0,0,2,1,1,1,0,0,1,6,5,0,0,0,1,0,1,1,0,1,2,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,6,7,13,11,1,1,0,0
6/2/25,CIN,MIL,2,4,2,0,2,0,0,0,2,0,0,1,0,1,0,0,2,1,0,1,2,0,0,2,0,0,1,0,1,2,2,4,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,2,3,5,5,1,0,1,0
6/2/25,MIA,COL,3,3,1,1,3,0,0,1,2,0,3,2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,0,1,1,1,2,2,1,2,0,2,4,0,0,0,0,0,0,3,0,0,1,1,2,0,4,6,10,9,1,1,0,0
6/2/25,CWS,DET,0,1,1,0,0,2,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,1,3,3,3,2,3,1,0,1,1,3,4,1,0,1,0,2,2,1,0,1,0,3,5,0,0,0,0,1,13,14,8,1,1,0,0
6/2/25,LAD,NYM,0,1,1,0,1,0,0,0,2,0,1,0,0,1,0,0,3,2,1,1,2,0,1,0,1,2,2,1,2,0,0,0,1,0,0,1,0,2,2,1,4,0,0,1,1,0,0,1,0,0,0,0,0,1,2,2,4,2,0,0,0,0
6/2/25,SF,SD,0,2,1,0,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,3,0,2,3,0,1,1,0,0,0,0,2,2,0,2,1,0,0,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
6/3/25,SEA,BAL,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,2,1,0,0,2,0,2,2,0,0,1,1,3,0,0,2,2,0,1,0,0,0,0,1,3,1,1,2,0,0,0,0,0,0,1,2,4,0,1,5,6,3,0,0,0,0
6/3/25,SF,SD,0,0,1,0,2,0,2,4,1,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,1,0,1,1,0,3,2,0,2,0,2,4,2,2,2,4,2,0,0,0,0
6/3/25,LAD,NYM,4,4,1,0,0,1,0,0,0,0,1,2,0,0,2,0,0,1,0,1,0,0,2,2,1,1,3,1,2,1,0,2,0,2,2,0,0,0,1,2,3,0,0,0,0,0,0,2,0,1,0,0,1,0,5,5,10,9,1,1,0,0
