Player_ID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG
241,Charlie Szykowny,SFG,117,474,514,104,69,22,3,10,57,63,20,1,112,16,4,0,3,4,0.219
242,Matt Shaw,CHC,138,473,534,116,75,21,4,16,68,66,48,0,103,7,5,1,21,6,0.245
243,Maximo Acosta,MIA,130,473,520,108,78,17,2,11,58,52,39,0,126,4,3,1,20,9,0.228
244,Jesus Rodriguez,SFG,124,472,520,130,101,20,3,6,58,51,40,1,83,5,3,0,13,6,0.275
245,Chase Meidroth,CHW,129,472,549,118,92,18,1,7,66,46,63,0,84,10,2,2,13,4,0.25
246,Aidan Miller,PHI,120,472,536,108,71,24,2,11,67,60,54,0,146,9,1,0,28,10,0.229
247,Paul Goldschmidt,NYY,132,472,524,124,79,27,0,18,68,68,47,3,121,3,2,0,5,1,0.263
248,Brandon Butterworth,BAL,125,472,510,105,69,21,5,10,63,57,26,0,120,9,3,0,11,3,0.222
249,Jansel Luis,ARI,116,472,506,118,86,21,7,4,57,50,22,0,108,5,4,3,13,7,0.25
250,Manuel Pena,ARI,118,472,501,116,82,25,2,7,48,50,22,0,133,3,3,1,2,4,0.246
251,Ernie Clement,TOR,146,471,505,129,91,26,3,9,63,56,21,1,50,4,4,5,6,3,0.274
252,Tanner Murray,CHW,127,471,505,112,76,25,1,10,54,54,25,0,117,5,3,1,3,2,0.238
253,Colt Keith,DET,132,471,525,122,78,27,2,15,69,68,47,1,119,3,4,0,2,1,0.259
254,Cole Carrigg,COL,122,471,518,114,76,18,8,12,71,59,32,1,138,7,3,5,25,7,0.242
255,Cameron Leary,ATH,124,471,535,104,67,26,4,7,54,52,48,0,156,5,4,7,21,4,0.221
256,Euribiel Angeles,ATH,130,471,504,117,90,21,2,4,45,49,23,0,71,4,2,4,10,4,0.248
257,Dylan Campbell,PHI,129,471,514,98,66,18,3,11,56,51,35,0,134,4,3,1,18,8,0.208
258,Marvin Alcantara,BOS,123,471,504,105,87,14,2,2,48,38,27,0,104,3,3,0,5,3,0.223
259,Shay Whitcomb,HOU,128,470,515,109,67,20,1,21,65,71,36,1,157,6,3,0,12,3,0.232
260,Leo De Vries,ATH,120,470,523,106,62,27,4,13,62,65,43,2,133,7,2,1,7,5,0.226
261,A.J. Vukovich,ARI,122,470,507,109,73,19,3,14,56,58,32,1,160,3,2,0,5,3,0.232
262,Tristan Peters,CHW,131,470,523,108,74,21,4,9,61,51,45,1,104,4,3,1,8,6,0.23
263,Michael Toglia,CIN,132,470,525,101,57,18,2,24,60,72,50,2,182,2,3,0,4,2,0.215
264,Zyhir Hope,LAD,131,470,524,97,63,21,2,11,62,56,49,1,163,4,1,0,12,4,0.206
265,Bryan De La Cruz,PHI,133,470,507,112,76,20,0,16,49,63,30,0,143,3,4,0,5,1,0.238
266,Josh Smith,TEX,146,469,539,117,78,24,2,13,68,52,53,1,103,12,2,3,11,4,0.249
267,Zach Ehrhard,LAD,128,469,529,107,66,25,3,13,70,67,45,0,117,9,5,1,20,3,0.228
268,Matt Koperniak,STL,123,469,513,113,84,16,2,11,55,54,37,1,110,4,3,0,6,3,0.241
269,TJ Rumfield,COL,129,469,526,124,84,26,1,13,62,57,44,1,99,8,5,0,4,2,0.264
270,Otto Kemp,PHI,131,468,533,111,68,24,3,16,75,77,38,1,149,22,5,0,9,5,0.237
271,Tommy Troy,ARI,120,468,521,110,77,23,2,8,51,52,40,0,117,7,4,2,12,4,0.235
272,Yohandy Morales,WSN,124,468,513,114,77,24,3,10,62,56,38,1,152,4,3,0,4,2,0.244
273,Slade Caldwell,ARI,120,468,542,92,61,27,2,2,67,48,59,1,177,11,3,1,12,7,0.197
274,Andrés Giménez,TOR,135,467,521,118,84,21,2,11,60,60,30,2,90,17,4,3,19,4,0.253
275,Ke'Bryan Hayes,CIN,130,467,509,113,84,18,2,9,52,51,36,1,101,4,2,0,11,3,0.242
276,Coby Mayo,BAL,132,467,521,109,61,26,2,20,62,70,44,1,143,7,3,0,4,2,0.233
277,Sam Kulasingam,KCR,128,467,526,114,86,21,5,2,61,42,41,1,101,3,4,11,10,6,0.244
278,Cooper Kinney,TBR,123,467,500,107,74,20,2,11,50,54,27,0,139,3,3,0,1,2,0.229
279,Yohendrick Piñango,TOR,129,467,514,105,69,23,2,11,49,56,42,1,119,3,2,0,6,2,0.225
280,Tyler Locklear,ARI,123,466,525,117,75,25,3,14,64,70,42,1,135,14,3,0,11,3,0.251
281,Jorbit Vivas,WSN,129,466,534,108,80,19,3,6,60,47,49,1,72,14,4,1,10,5,0.232
282,Jo Adell,LAA,139,466,510,108,59,20,1,28,61,85,34,1,143,8,2,0,7,4,0.232
283,Callan Moss,PIT,127,466,521,108,68,29,2,9,58,52,46,1,134,5,4,0,8,4,0.232
284,Ethan Workinger,ATL,127,466,504,105,71,20,3,11,52,53,33,0,115,3,2,0,6,4,0.225
285,Samuel Munoz,LAD,117,466,516,91,61,15,4,11,52,47,42,1,142,2,6,0,9,4,0.195
286,Kaelen Culpepper,MIN,120,465,511,115,83,15,3,14,64,62,35,0,108,11,0,0,12,3,0.247
287,Jacob Wilson,ATH,125,465,502,134,95,28,1,10,61,69,27,1,38,6,2,2,5,2,0.288
288,Lars Nootbaar,STL,135,465,539,113,72,23,2,16,68,55,66,2,111,3,4,1,5,3,0.243
289,Josh Bell,MIN,134,465,533,119,77,22,1,19,55,64,60,1,99,5,3,0,0,2,0.256
290,Brendan Jones,MIA,129,465,532,104,70,19,6,9,72,50,61,2,130,3,3,0,25,7,0.224
291,Clay Dungan,SDP,131,465,531,96,64,21,4,7,58,50,49,0,152,7,5,5,15,4,0.206
292,Addison Barger,TOR,134,464,514,114,65,29,1,19,62,74,44,2,122,4,2,0,4,2,0.246
293,Cooper Pratt,MIL,129,464,527,101,73,19,2,7,61,51,47,1,116,7,6,3,17,3,0.218
294,Colton Ledbetter,STL,122,464,508,111,77,23,3,8,56,52,32,1,141,5,6,1,19,7,0.239
295,Christian Knapczyk,CLE,116,464,520,103,79,16,4,4,53,46,41,0,122,11,3,1,6,4,0.222
296,Josh Jung,TEX,124,463,494,115,76,21,2,16,55,60,27,0,126,3,1,0,3,1,0.248
297,Carson Benge,NYM,119,463,523,114,74,21,6,13,71,64,50,2,111,8,2,0,11,3,0.246
298,Andrew Pinckney,WSN,126,463,507,111,83,13,3,12,62,59,31,0,160,10,1,2,18,5,0.24
299,Noah Miller,LAD,121,463,498,101,76,17,2,6,52,42,29,1,107,2,3,1,3,1,0.218
300,Émilien Pitre,TBR,118,463,515,101,69,23,3,6,52,49,41,1,123,5,6,0,7,4,0.218
301,Caden Connor,CHW,130,463,515,108,82,18,1,7,51,50,41,0,101,3,5,3,5,2,0.233
302,Sam Brown,WSN,133,463,516,105,73,21,4,7,44,52,39,1,111,8,5,1,2,1,0.227
303,C.J. Pittaro,ATH,120,463,508,92,72,15,4,1,38,38,36,0,139,8,1,0,3,2,0.199
304,Isaac Paredes,HOU,135,462,540,110,66,21,1,22,60,74,62,0,94,13,3,0,0,1,0.238
305,Owen Caissie,MIA,124,462,523,117,72,27,2,16,62,65,54,1,166,4,3,0,5,3,0.253
306,Jonatan Clase,TOR,127,462,515,104,65,23,4,12,64,58,43,0,148,4,3,3,29,7,0.225
307,Alfonsin Rosario,CLE,124,462,513,101,61,20,2,18,60,66,39,2,186,10,2,0,8,2,0.219
308,Eduardo Quintero,LAD,118,462,529,99,65,16,4,14,75,58,54,1,148,7,5,1,21,8,0.214
309,Chris Newell,LAD,124,462,518,93,52,19,2,20,58,63,48,2,196,3,4,1,13,3,0.201
310,Trey Lipscomb,WSN,128,462,494,111,81,22,1,7,49,49,27,1,101,2,2,1,10,5,0.24
311,Carson DeMartini,PHI,125,462,511,101,72,17,3,9,58,54,38,0,156,9,2,0,22,8,0.219
312,Carter Dorighi,SEA,121,462,497,100,73,23,3,1,55,40,27,0,140,6,2,0,11,3,0.216
313,JJ Wetherholt,STL,121,461,526,117,87,18,2,10,66,64,52,1,86,10,3,0,13,2,0.254
314,Jacob Reimer,NYM,130,461,522,107,59,29,4,15,73,70,44,2,127,14,3,0,6,2,0.232
315,Jake Cronenworth,SDP,135,461,540,110,71,23,3,13,64,58,60,1,107,12,5,2,4,2,0.239
316,Javier Sanoja,MIA,139,461,500,120,83,25,5,7,54,54,29,0,48,2,4,4,11,8,0.26
317,Blake Wright,COL,121,461,507,112,82,22,2,6,48,47,26,0,95,5,5,10,5,4,0.243
318,Derlin Figueroa,KCR,122,461,508,96,70,16,2,8,50,41,36,1,132,3,4,4,10,3,0.208
319,JJ Bleday,CIN,134,460,520,107,59,24,1,23,69,72,56,1,119,2,2,0,3,2,0.233
320,Griff O'Ferrall,BAL,126,460,508,99,78,15,3,3,48,37,37,0,90,4,2,5,18,7,0.215
321,Homer Bush Jr.,TBR,122,459,513,115,95,13,5,2,58,48,32,0,110,11,2,9,30,8,0.251
322,Jesús Made,MIL,117,459,506,102,70,20,5,7,67,51,42,0,134,4,1,0,21,8,0.222
323,Colin Houck,NYM,121,459,502,81,52,17,4,8,54,44,34,0,209,5,4,0,6,3,0.176
324,Nick Schnell,SDP,126,458,499,98,58,20,4,16,62,62,32,1,180,3,4,2,9,3,0.214
325,Braedon Karpathios,SDP,124,458,515,94,60,20,3,11,54,50,53,0,187,2,2,0,4,3,0.205
326,Scott Bandura,SFG,118,458,510,104,75,20,3,6,68,48,41,0,153,7,3,1,18,3,0.227
327,Victor Bericoto,SFG,120,458,493,110,78,19,2,11,50,55,29,0,126,2,4,0,1,2,0.24
328,Jorge Barrosa,ARI,120,457,510,104,71,23,3,7,57,49,43,1,116,3,3,4,8,5,0.228
329,Bill Knight,SEA,118,457,508,98,73,16,4,5,61,51,31,0,138,15,4,1,21,6,0.214
330,Ty France,SDP,133,457,510,113,78,23,0,12,53,55,31,1,94,19,3,0,1,0,0.247
331,Luis Suisbel,SEA,117,457,503,89,58,15,2,14,50,61,31,0,179,11,4,0,4,1,0.195
332,Aeverson Arteaga,SFG,130,457,489,86,61,17,2,6,37,39,23,0,138,2,4,3,3,1,0.188
333,José Tena,WSN,123,456,500,116,81,23,3,9,56,54,37,0,127,2,2,3,14,6,0.254
334,Dustin Harris,CHW,122,456,509,113,79,20,3,11,64,54,42,2,111,6,3,2,22,6,0.248
335,Luisangel Acuña,CHW,134,456,495,116,91,18,2,5,67,39,30,0,96,3,3,3,28,8,0.254
336,Javier Rivas,PIT,126,456,490,103,71,19,2,11,46,57,15,1,152,11,3,5,3,2,0.226
337,Maxton Martin,TEX,115,456,496,95,57,22,6,10,60,54,31,0,146,7,2,0,6,0,0.208
338,Joey Ortiz,MIL,136,455,504,115,76,25,4,10,65,56,37,0,89,5,3,4,11,4,0.253
339,Phillip Glasser,WSN,119,455,507,122,94,19,3,6,61,52,40,1,73,7,2,3,16,7,0.268
340,Chad Stevens,COL,127,455,508,113,73,24,4,12,58,58,41,0,150,8,3,1,11,5,0.248
341,John Peck,DET,120,455,488,111,81,19,3,8,65,57,27,0,144,4,2,0,12,5,0.244
342,Adrian Placencia,LAA,122,455,519,86,56,14,3,13,55,54,50,1,192,6,3,5,5,5,0.189
343,Kendall George,LAD,116,455,513,107,92,7,5,3,74,37,52,0,105,2,3,1,44,15,0.235
344,Rosman Verdugo,SDP,119,455,512,82,52,16,2,12,52,51,47,0,207,7,2,1,3,2,0.18
345,Luke Mann,ATH,124,455,506,85,52,18,3,12,46,53,38,1,179,8,5,0,5,1,0.187
346,Carlos De La Cruz,,119,455,491,98,65,19,3,11,46,51,26,0,181,8,2,0,6,2,0.215
347,Spencer Horwitz,PIT,128,454,518,123,79,31,1,12,63,57,55,1,93,6,3,0,2,1,0.271
348,Johnathan Rodríguez,BAL,128,454,503,116,77,20,2,17,56,65,44,1,143,3,2,0,2,2,0.256
349,Eddys Leonard,MIL,125,454,499,104,65,20,3,16,51,67,28,0,126,12,4,1,6,4,0.229
350,Charles McAdoo,TOR,128,454,498,105,66,22,3,14,55,61,37,0,151,4,2,1,17,4,0.231
351,Trei Cruz,DET,122,454,520,101,67,21,3,10,65,54,60,1,131,2,3,1,8,5,0.222
352,James Triantos,CHC,118,454,490,109,82,18,3,6,58,49,27,0,78,5,4,0,21,6,0.24
353,Romeo Sanabria,SDP,127,454,499,105,72,22,0,11,50,54,38,1,132,1,5,1,2,1,0.231
354,Gleider Figuereo,TEX,120,454,492,83,54,12,1,16,45,53,31,1,164,5,2,0,3,1,0.183
355,Juan Matheus,MIA,128,453,503,105,76,24,2,3,48,39,43,0,120,3,4,0,16,7,0.232
356,Nick Morabito,NYM,119,453,499,109,82,19,3,5,60,47,37,0,126,7,2,0,28,9,0.241
357,Logan Wagner,LAD,123,453,516,82,55,14,2,11,65,53,49,0,164,11,3,0,9,2,0.181
358,James Outman,MIN,138,452,519,100,56,20,4,20,73,58,54,1,178,9,4,0,16,3,0.221
359,Drew Avans,COL,118,452,504,116,82,21,6,7,73,44,46,1,122,4,2,0,23,5,0.257
360,Marcos Castañon,SDP,122,452,497,101,64,22,1,14,50,59,35,1,138,7,3,0,1,1,0.223
361,Eduardo Garcia,MIL,120,452,493,90,57,20,3,10,52,53,30,0,189,9,2,0,16,4,0.199
362,Keiner Delgado,PIT,121,452,509,93,66,17,2,8,56,47,42,1,128,10,1,4,12,2,0.206
363,Sean Keys,TOR,125,452,519,85,49,20,2,14,52,59,53,1,146,10,4,0,4,1,0.188
364,Brennan Milone,ATH,120,452,508,104,68,22,2,12,57,60,47,0,132,5,4,0,4,2,0.23
365,Jhonkensy Noel,BAL,137,452,489,98,59,18,1,20,54,69,27,0,141,8,2,0,1,1,0.217
366,Ryan Nicholson,LAA,122,452,508,94,61,18,1,14,50,55,44,0,153,6,4,2,1,1,0.208
367,Randy De Jesus,LAA,121,452,492,86,55,15,1,15,44,56,30,1,195,7,2,1,3,3,0.19
368,Joe Mack,MIA,120,451,497,102,66,20,1,15,58,65,37,1,138,6,3,0,4,1,0.226
369,Victor Scott II,STL,136,451,517,101,75,16,3,7,60,44,42,0,110,10,5,9,37,7,0.224
370,Juan Brito,CLE,119,451,516,102,64,24,2,12,60,57,52,1,107,6,4,3,6,5,0.226
371,Seth Stephenson,DET,116,451,505,112,85,16,5,6,75,61,25,0,103,19,2,8,28,6,0.248
372,Jake Burger,TEX,127,451,489,109,61,22,1,25,58,75,26,1,124,8,4,0,1,1,0.242
373,Anthony Santander,TOR,121,451,508,103,56,22,0,25,57,75,48,2,116,6,3,0,1,0,0.228
374,Trent Grisham,NYY,146,450,529,99,56,17,1,25,71,69,70,0,132,5,2,2,6,2,0.22
375,Liover Peguero,PHI,124,450,490,103,69,19,3,12,54,61,30,0,122,3,3,4,11,3,0.229
376,Daniel Vazquez,KCR,121,450,498,100,76,19,3,2,50,37,38,1,128,1,3,6,14,6,0.222
377,Bryce Eldridge,SFG,126,449,500,105,60,24,1,20,48,68,42,4,154,4,5,0,1,1,0.234
378,David McCabe,ATL,123,449,503,106,73,21,1,11,49,50,49,1,134,1,4,0,2,1,0.236
379,Marco Luciano,NYY,124,449,513,91,57,16,1,17,61,62,59,0,164,2,3,0,5,2,0.203
380,Will Simpson,TBR,121,449,492,101,65,22,1,13,49,57,36,0,139,2,4,1,5,2,0.225
381,Matthew Lugo,LAA,122,449,481,101,61,23,5,12,54,56,24,0,153,6,1,1,8,5,0.225
382,T.J. Schofield-Sam,,115,449,487,101,74,20,3,4,42,55,17,1,126,17,4,0,2,2,0.225
383,Kyle Manzardo,CLE,135,448,511,109,61,24,2,22,58,69,50,2,122,6,7,0,2,0,0.243
384,Nathan Church,STL,125,448,495,113,85,18,3,7,62,51,32,1,66,8,3,4,13,4,0.252
385,Bob Seymour,,119,448,486,107,66,19,2,20,63,68,33,2,149,3,2,0,3,0,0.239
386,Angel Ortiz,ARI,121,448,489,105,70,23,4,8,49,50,30,0,118,4,6,1,2,3,0.234
387,Jeremy Rivas,STL,130,448,494,90,70,14,1,5,47,40,33,1,137,7,3,3,12,7,0.201
388,Angel Mateo,TBR,121,448,487,98,67,22,1,8,48,52,26,0,123,9,4,0,9,5,0.219
389,Colby Jones,ATL,127,448,497,88,78,7,2,1,55,33,39,0,133,7,3,0,27,10,0.196
390,J.T. Realmuto,PHI,123,447,494,114,74,23,3,14,57,56,35,1,118,9,3,0,8,2,0.255
391,Samuel Basallo,BAL,124,447,494,106,60,23,0,23,59,72,39,2,123,5,3,0,1,1,0.237
392,Nolan Arenado,ARI,120,447,493,114,77,23,1,13,51,66,35,3,69,5,6,0,3,1,0.255
393,Rece Hinds,MIA,126,447,485,109,60,23,4,22,65,74,29,1,167,5,4,0,14,5,0.244
394,Troy Johnston,COL,124,447,494,118,77,24,5,12,57,63,34,1,97,10,3,0,15,4,0.264
395,Cameron Cauley,TEX,118,447,485,98,58,23,5,12,64,52,32,0,154,2,3,1,17,5,0.219
396,Ben Cowles,CHC,124,447,490,95,66,20,2,7,50,48,32,0,165,7,3,1,12,5,0.213
397,Sterlin Thompson,COL,121,447,498,111,74,22,4,11,57,61,36,0,121,12,3,0,8,4,0.248
398,Samuel Zavala,CHW,124,447,505,90,65,16,1,8,53,45,48,0,133,4,2,4,8,4,0.201
399,Arxy Hernandez,CHW,116,447,482,87,66,12,4,5,45,42,25,0,152,8,2,0,3,1,0.195
400,Kyle Teel,CHW,124,446,508,111,79,19,1,12,66,55,55,0,132,4,2,1,7,2,0.249
401,Nick Gonzales,PIT,117,446,489,117,76,27,5,9,56,53,31,0,103,7,5,0,3,3,0.262
402,CJ Kayfus,CLE,129,446,507,113,66,26,7,14,62,65,48,0,141,8,4,1,5,2,0.253
403,Jhostynxon Garcia,PIT,121,446,488,105,68,19,4,14,63,52,32,0,138,6,3,1,6,2,0.235
404,Eric Wagaman,NYM,129,446,484,116,75,27,2,12,55,54,33,0,96,2,3,0,5,3,0.26
405,Jean Carlos Sio,SFG,115,446,492,101,74,20,2,5,59,50,33,0,93,10,1,2,8,5,0.226
406,Keyber Rodriguez,TEX,119,446,482,95,71,18,2,4,47,38,26,1,119,4,3,3,8,4,0.213
407,Yanquiel Fernández,NYY,127,446,479,100,66,19,1,14,50,61,27,1,113,3,3,0,1,1,0.224
408,Andrew Benintendi,CHW,124,445,493,113,76,20,2,15,55,60,42,2,88,2,4,0,4,1,0.254
409,BJ Murray,CHC,124,445,508,93,62,18,1,12,52,53,56,0,131,4,3,0,11,3,0.209
410,Warming Bernabel,,116,445,472,108,79,19,1,9,50,51,20,0,77,4,3,0,6,2,0.243
411,Keith Jones II,TEX,127,445,504,97,62,20,4,11,43,54,51,1,165,4,2,2,11,4,0.218
412,Jared Dickey,ATH,120,445,500,104,76,19,3,6,48,49,42,0,96,7,6,0,4,3,0.234
413,Johnny Olmstead,MIA,125,445,486,91,60,19,3,9,60,48,30,0,103,5,3,3,13,6,0.204
414,Rodney Green Jr.,ATH,114,445,491,77,46,19,3,9,44,46,39,0,187,4,3,0,8,3,0.173
415,Edouard Julien,COL,134,444,521,111,76,20,3,12,57,51,70,1,149,4,2,1,5,3,0.25
416,Danny De Andrade,MIN,122,444,486,91,54,24,6,7,45,51,28,0,138,13,1,0,7,4,0.205
417,Trevor Larnach,MIN,131,444,503,109,70,22,1,16,59,60,50,2,121,3,6,0,3,2,0.245
418,Mitch Jebb,PIT,121,444,495,109,92,12,5,0,47,33,40,1,64,2,4,5,17,3,0.245
419,Isaiah Drake,ATL,114,444,480,94,76,9,5,4,40,37,31,0,146,2,3,0,19,7,0.212
420,Ronald Acuña Jr.,ATL,119,443,530,127,78,21,2,26,102,71,80,3,111,6,1,0,25,5,0.287
421,Brice Matthews,HOU,121,443,503,100,61,18,4,17,63,66,50,0,170,8,1,1,28,7,0.226
422,Jesús Sánchez,TOR,137,443,489,109,67,22,2,18,60,65,41,1,117,3,2,0,10,2,0.246
423,Brandon Lowe,PIT,124,443,492,107,66,21,1,19,60,60,41,1,129,4,4,0,3,1,0.242
424,Ryan Bliss,SEA,118,443,494,95,63,21,2,9,60,52,40,0,133,6,3,2,26,13,0.214
425,Osleivis Basabe,SFG,122,443,478,112,79,22,4,7,54,52,24,0,82,5,3,3,6,3,0.253
426,Luis Rengifo,MIL,128,443,481,109,79,16,3,11,51,54,31,0,91,4,2,1,11,5,0.246
427,Coby Morales,NYY,119,443,478,98,69,20,2,7,46,49,30,0,149,4,1,0,8,2,0.221
428,Anderdson Rojas,ARI,124,443,489,94,73,16,3,2,52,35,29,0,97,2,4,11,13,6,0.212
429,Caleb Durbin,BOS,126,442,503,115,76,28,2,9,67,58,36,0,50,18,3,4,21,6,0.26
430,Rafael Lantigua,TOR,128,442,506,107,78,22,1,6,64,47,53,0,97,3,4,4,12,6,0.242
431,Eduardo Tait,MIN,112,442,475,98,58,28,1,11,47,51,22,0,116,5,6,0,0,0,0.222
432,John Gil,ATL,118,442,488,94,69,19,1,5,60,42,38,0,101,4,2,2,23,7,0.213
433,Aaron Zavala,TEX,118,442,506,89,62,16,3,8,52,48,52,1,181,7,4,1,6,4,0.201
434,Erick Torres,KCR,117,442,490,95,76,15,1,3,45,38,29,0,92,6,1,12,8,7,0.215
435,Cayden Wallace,WSN,122,441,482,99,68,20,3,8,49,49,30,1,123,6,4,1,8,3,0.224
436,Rikuu Nishida,CHW,121,441,513,106,93,10,3,0,69,40,50,0,80,10,1,11,21,8,0.24
437,Aron Estrada,BAL,119,441,479,108,76,17,6,9,49,52,29,2,96,6,3,0,17,6,0.245
438,Zane Zielinski,SFG,123,441,492,86,73,9,2,2,54,39,32,0,142,11,3,5,17,7,0.195
439,Gavin Cross,KCR,114,441,478,95,61,19,3,12,54,53,30,1,146,3,3,1,14,3,0.215
440,Jacob Berry,MIA,124,441,487,99,67,22,3,7,48,51,35,1,103,7,3,1,11,4,0.224
441,Kyle Karros,COL,122,440,491,114,79,25,3,7,62,52,42,2,114,6,3,0,6,1,0.259
442,Ben Ross,MIN,124,440,485,88,57,19,1,11,49,46,37,0,145,3,5,0,9,4,0.2
443,Lucas Spence,HOU,117,440,501,86,56,21,2,7,55,48,48,0,154,9,2,2,13,4,0.195
444,Jeff McNeil,ATH,130,439,495,122,81,27,3,11,55,54,40,2,58,10,4,2,4,1,0.278
445,Drew Gilbert,SFG,121,439,491,101,65,20,4,12,52,55,40,0,94,9,3,0,5,3,0.23
446,Jared Sundstrom,SEA,119,439,484,89,52,22,4,11,57,55,35,0,162,8,2,0,17,3,0.203
447,Adael Amador,COL,119,439,497,108,78,17,2,11,52,53,49,0,83,5,1,3,15,7,0.246
448,Caleb Bonemer,CHW,116,439,501,87,57,18,3,9,66,50,50,0,134,7,5,0,13,5,0.198
449,Yophery Rodriguez,BOS,114,439,481,93,62,20,6,5,43,42,39,1,116,2,1,0,5,4,0.212
450,Ben Rice,NYY,128,438,501,109,59,23,2,25,71,76,51,0,108,8,4,0,4,2,0.249
451,Harry Ford,WSN,114,438,506,102,72,19,1,10,61,55,56,0,113,10,2,0,10,5,0.233
452,Tyler Fitzgerald,LAD,125,438,482,103,67,21,2,13,60,59,29,0,143,8,3,4,12,3,0.235
453,Charlie Pagliarini,SEA,116,438,490,77,43,20,3,11,47,50,46,1,174,5,1,0,1,1,0.176
454,Juan Guerrero,,112,438,471,109,85,19,2,3,49,40,23,1,80,3,4,3,9,5,0.249
455,Niko Kavadas,LAA,126,437,512,86,49,17,1,19,54,63,61,1,199,11,3,0,1,1,0.197
456,Matt Wallner,MIN,129,436,508,105,52,25,3,25,65,72,56,1,159,14,2,0,5,2,0.241
457,Andre Lipcius,,118,436,484,101,69,18,1,13,51,56,40,0,106,4,4,0,3,2,0.232
458,Dyan Jorge,COL,118,436,475,99,82,14,2,1,53,33,30,0,108,3,2,4,13,7,0.227
459,Casey Cook,TEX,117,436,486,79,57,16,2,4,44,40,33,1,126,9,3,5,12,7,0.181
460,Justice Bigbie,DET,118,435,477,111,84,18,1,8,53,54,34,1,92,5,3,0,2,2,0.255
461,Jackson Castillo,NYY,118,435,484,91,66,15,2,8,54,47,42,0,121,4,3,0,11,2,0.209
462,Tucker Flint,LAA,126,435,494,86,54,18,2,12,56,55,47,0,192,8,2,2,10,2,0.198
463,Nelly Taylor,BOS,115,435,493,84,52,23,3,6,51,42,52,1,160,3,3,0,14,8,0.193
464,Kazuma Okamoto,TOR,118,434,495,109,63,25,0,21,56,80,50,6,94,8,3,0,1,1,0.251
465,Joey Loperfido,HOU,127,434,481,107,69,22,3,13,58,59,34,1,135,8,2,3,11,4,0.247
466,Jefferson Rojas,CHC,113,434,479,91,63,15,3,10,55,52,36,0,102,5,4,0,10,3,0.21
467,Gavin Sheets,SDP,140,434,481,105,64,23,1,17,44,63,39,1,97,4,4,0,1,1,0.242
468,Ahbram Liendo,BOS,126,434,477,94,78,10,3,3,47,37,36,0,146,3,3,1,23,6,0.217
469,Ryan Galanie,CHW,117,434,475,100,69,17,3,11,49,56,27,1,101,8,6,0,6,2,0.23
470,Drake Baldwin,ATL,123,433,485,115,70,23,2,20,55,70,46,1,94,5,1,0,0,0,0.266
471,Esteury Ruiz,MIA,127,433,497,108,71,22,4,11,70,61,43,0,108,15,2,4,46,10,0.249
472,Jacob Young,WSN,132,433,486,107,85,16,3,3,61,42,34,0,85,8,2,9,24,9,0.247
473,Austin Gauthier,LAD,122,433,505,101,74,19,3,5,62,43,64,0,112,5,3,0,5,2,0.233
474,Dylan Dreiling,TEX,109,433,476,85,53,19,3,10,40,45,39,1,120,1,3,0,7,4,0.196
475,Cam Smith,HOU,133,432,481,105,69,22,3,11,56,53,41,0,125,6,2,0,7,2,0.243
476,Omar Alfonzo,PIT,122,432,483,94,65,19,1,9,44,48,43,1,156,5,1,2,1,0,0.218
477,Kevin Alcántara,CHC,117,432,473,102,69,20,1,12,54,54,36,0,154,3,2,0,7,3,0.236
478,Garrett Spain,MIN,124,432,474,83,51,19,3,10,44,45,32,0,156,6,3,1,6,4,0.192
479,Kyler Fedko,MIN,124,432,488,93,60,20,1,12,54,53,48,0,122,4,4,0,14,4,0.215
480,Corey Seager,TEX,115,431,493,113,68,22,0,23,66,68,55,8,93,4,3,0,2,0,0.262
481,Sam Antonacci,CHW,119,431,516,107,78,19,6,4,71,64,47,1,87,29,2,7,23,5,0.248
482,Jurickson Profar,ATL,116,431,501,111,72,24,1,14,65,55,58,1,80,7,4,1,7,1,0.258
483,Nick Sogard,BOS,125,431,492,105,76,23,1,5,62,46,52,0,100,4,3,2,11,4,0.244
484,Luis Matos,MIL,121,431,466,107,70,22,1,14,56,60,25,0,58,6,3,1,9,1,0.248
485,Joey Meneses,ATH,117,431,468,113,74,27,1,11,43,62,29,1,93,4,4,0,1,0,0.262
486,Jonathan Ornelas,NYY,120,431,478,92,71,11,2,8,48,48,38,2,130,6,2,1,7,3,0.213
487,Chase Davis,STL,117,431,481,90,65,17,0,8,48,46,42,1,160,6,2,0,5,1,0.209
488,Devin Ortiz,CHC,118,431,479,92,75,11,1,5,46,43,36,1,112,5,1,6,8,4,0.213
489,Spencer Nivens,KCR,120,431,483,92,63,18,2,9,46,45,46,1,128,1,5,0,7,3,0.213
490,Jordan Westburg,BAL,112,430,466,110,66,23,2,19,67,64,29,0,107,6,1,0,4,2,0.256
491,Parker Meadows,DET,118,430,484,100,63,19,6,12,60,56,45,1,119,3,4,2,13,3,0.233
492,Alek Thomas,LAD,136,430,468,106,71,20,4,11,58,51,26,0,106,4,4,4,7,3,0.247
493,Gabriel Rincones Jr.,PHI,116,430,490,94,57,21,1,15,65,60,50,2,131,7,3,0,14,5,0.219
494,Carlos Jorge,CIN,116,430,474,93,60,19,6,8,58,49,31,0,128,5,2,6,18,4,0.216
