Date,Home,Away,Home_Runs_In1,Home_Runs_In2,Home_Runs_In3,Home_Runs_In4,Home_Runs_In5,Home_Runs_In6,Home_Runs_In7,Home_Runs_In8,Home_Runs_In9,Home_SO_In1,Home_SO_In2,Home_SO_In3,Home_SO_In4,Home_SO_In5,Home_SO_In6,Home_SO_In7,Home_SO_In8,Home_SO_In9,Home_OB_In1,Home_OB_In2,Home_OB_In3,Home_OB_In4,Home_OB_In5,Home_OB_In6,Home_OB_In7,Home_OB_In8,Home_OB_In9,Away_Runs_In1,Away_Runs_In2,Away_Runs_In3,Away_Runs_In4,Away_Runs_In5,Away_Runs_In6,Away_Runs_In7,Away_Runs_In8,Away_Runs_In9,Away_SO_In1,Away_SO_In2,Away_SO_In3,Away_SO_In4,Away_SO_In5,Away_SO_In6,Away_SO_In7,Away_SO_In8,Away_SO_In9,Away_OB_In1,Away_OB_In2,Away_OB_In3,Away_OB_In4,Away_OB_In5,Away_OB_In6,Away_OB_In7,Away_OB_In8,Away_OB_In9
4/16/26,DET,KC,0.4952,0.4196,0.4434,0.448,0.4396,0.4678,0.4278,0.4484,0.4404,0.9466,1.0724,0.9718,1.0396,0.9908,1.0138,0.9988,1.016,1.0014,1.4996,1.3656,1.3952,1.3886,1.3916,1.419,1.3514,1.3934,1.3592,0.575,0.5152,0.5438,0.515,0.5306,0.5324,0.5438,0.5166,0.5302,0.6454,0.7382,0.6454,0.707,0.6572,0.7046,0.6544,0.6932,0.6654,1.5078,1.4184,1.429,1.4004,1.448,1.4096,1.4318,1.41,1.413
4/16/26,CLE,BAL,0.5512,0.4704,0.5276,0.4956,0.5274,0.4862,0.5578,0.503,0.5054,0.7498,0.9268,0.8088,0.905,0.8346,0.8752,0.85,0.8614,0.8566,1.5636,1.3762,1.4876,1.4376,1.4932,1.4338,1.5068,1.4622,1.432,0.4938,0.4196,0.4636,0.4264,0.457,0.4538,0.443,0.4376,0.4544,1.1508,1.1508,1.1546,1.1518,1.1554,1.1114,1.1506,1.1554,1.154,1.396,1.2404,1.3542,1.2792,1.3262,1.3098,1.2984,1.3146,1.3208
4/16/26,CIN,SF,0.521,0.4466,0.4396,0.4524,0.4566,0.4584,0.458,0.4618,0.44,1.0888,1.159,1.0936,1.132,1.0882,1.1096,1.1094,1.1192,1.107,1.4562,1.348,1.343,1.3476,1.3606,1.3844,1.3678,1.3994,1.3422,0.5202,0.4354,0.4482,0.4374,0.4276,0.443,0.4566,0.4428,0.421,1.0118,0.9194,1.0304,0.9866,0.9976,1.0012,0.9824,0.9884,1.0092,1.3412,1.1826,1.2236,1.2162,1.2112,1.2112,1.2316,1.2094,1.192
4/16/26,CWS,TB,0.5066,0.455,0.5012,0.476,0.4872,0.5006,0.4894,0.503,0.5036,1.0082,0.9146,0.973,0.9656,0.9748,0.9724,0.9444,0.9776,0.9752,1.4408,1.3186,1.443,1.3734,1.419,1.3968,1.418,1.4134,1.4282,0.5996,0.4556,0.5328,0.4772,0.504,0.5304,0.4822,0.5076,0.5176,0.9274,0.9946,0.957,1.0054,0.9536,0.964,0.9786,1.0064,0.9594,1.551,1.3998,1.4298,1.4182,1.4248,1.4536,1.4088,1.4458,1.4358
4/16/26,ATH,TEX,0.6438,0.497,0.5634,0.5064,0.5622,0.5222,0.566,0.5298,0.5582,0.9352,0.8758,0.8902,0.876,0.879,0.8772,0.8834,0.8786,0.8838,1.606,1.4228,1.4964,1.4414,1.5076,1.4716,1.5044,1.4592,1.4856,0.6926,0.588,0.6396,0.6476,0.6586,0.602,0.7098,0.6204,0.638,1.117,1.0882,1.1042,1.0842,1.0964,1.1066,1.1162,1.0752,1.084,1.6042,1.5572,1.5812,1.6198,1.613,1.5472,1.6716,1.5794,1.577
4/17/26,WSH,SF,0.4106,0.3774,0.363,0.3686,0.3666,0.3456,0.362,0.3598,0.3602,1.0034,0.9598,0.942,0.96,0.9336,0.935,0.931,0.9674,0.9346,1.2356,1.2024,1.1602,1.1722,1.1802,1.1604,1.176,1.153,1.1692,0.6104,0.59,0.5618,0.5724,0.5878,0.579,0.5892,0.5952,0.5902,0.6762,0.6852,0.678,0.7126,0.6644,0.6886,0.6858,0.679,0.6888,1.4362,1.407,1.365,1.4048,1.3866,1.3928,1.3866,1.3998,1.4024
4/17/26,SEA,TEX,0.5978,0.5272,0.5632,0.559,0.5394,0.5278,0.532,0.5718,0.5614,1.1136,1.1494,1.0724,1.1512,1.096,1.1154,1.1206,1.131,1.121,1.449,1.3418,1.3996,1.3764,1.3584,1.3382,1.353,1.3954,1.3848,0.6044,0.5216,0.5874,0.5586,0.5494,0.5154,0.5526,0.523,0.5422,1.1362,1.1408,1.1158,1.1512,1.144,1.1404,1.1196,1.1346,1.1346,1.3876,1.3366,1.3768,1.3532,1.346,1.321,1.3448,1.3138,1.3356
4/17/26,PHI,ATL,0.6378,0.5252,0.608,0.5618,0.6006,0.5536,0.548,0.5546,0.5712,0.892,0.7968,0.8768,0.8342,0.8612,0.8328,0.8696,0.8522,0.8282,1.5754,1.4524,1.5432,1.4874,1.5212,1.4622,1.4916,1.4932,1.495,0.9156,0.7462,0.8002,0.7906,0.8638,0.8084,0.8222,0.7796,0.8132,0.737,0.625,0.687,0.6572,0.6748,0.6508,0.6502,0.6542,0.6724,1.8702,1.6612,1.7194,1.6976,1.7714,1.7304,1.7272,1.7048,1.7316
4/17/26,NYY,KC,0.7364,0.6284,0.6962,0.6266,0.6862,0.6502,0.6594,0.6418,0.6326,0.9096,0.8772,0.9012,0.8764,0.9064,0.8674,0.8948,0.8864,0.8816,1.6976,1.505,1.6154,1.5116,1.6186,1.5274,1.564,1.5396,1.5426,0.5076,0.478,0.47,0.484,0.495,0.5042,0.4798,0.4698,0.4788,0.896,1.0792,0.9572,1.0444,0.9932,1.0066,1.0054,1.0238,1.0014,1.3848,1.2948,1.2874,1.3282,1.308,1.3502,1.3166,1.2872,1.2994
4/17/26,MIN,CIN,0.7184,0.6676,0.7026,0.6932,0.6804,0.6906,0.6618,0.6742,0.6862,0.7024,0.8246,0.7696,0.7854,0.7598,0.7816,0.7648,0.7754,0.7638,1.8568,1.727,1.7918,1.7436,1.7694,1.754,1.744,1.7502,1.782,0.4212,0.386,0.4138,0.4098,0.4066,0.4096,0.4012,0.3994,0.4226,1.2244,1.2772,1.2488,1.2712,1.2774,1.2628,1.2458,1.2574,1.267,1.2342,1.202,1.2118,1.2254,1.2282,1.2284,1.2314,1.1818,1.1996
4/17/26,MIA,MIL,0.5036,0.4742,0.4604,0.503,0.484,0.472,0.4736,0.4938,0.5044,0.6978,0.796,0.7032,0.771,0.7216,0.7382,0.746,0.7592,0.7372,1.4716,1.411,1.387,1.4282,1.4102,1.4,1.3922,1.4448,1.429,0.476,0.4416,0.437,0.4228,0.4554,0.4674,0.4344,0.4614,0.4396,0.6928,0.9566,0.8212,0.8812,0.8498,0.8754,0.8638,0.8744,0.865,1.3826,1.2982,1.3032,1.2734,1.3196,1.3468,1.3056,1.33,1.3078
4/17/26,LAA,SD,0.746,0.6128,0.715,0.6904,0.668,0.6704,0.6554,0.678,0.6672,0.9686,0.9722,0.9312,0.9416,0.929,0.9618,0.9404,0.9652,0.9588,1.693,1.4732,1.6286,1.575,1.5528,1.557,1.5352,1.5382,1.5484,0.5212,0.4788,0.4864,0.4776,0.4996,0.5036,0.4838,0.5172,0.4946,0.9686,0.925,0.9766,0.948,0.9644,0.9632,0.9462,0.9428,0.949,1.5498,1.4882,1.5216,1.4856,1.5292,1.517,1.4848,1.5294,1.5068
4/17/26,COL,LAD,0.413,0.3442,0.3782,0.3438,0.3626,0.3816,0.3762,0.3714,0.3628,1.2592,1.1792,1.2248,1.167,1.2084,1.169,1.1816,1.184,1.2022,1.248,1.1252,1.2162,1.1354,1.1838,1.2058,1.1772,1.187,1.1774,0.8408,0.728,0.7426,0.7232,0.747,0.7186,0.7512,0.7162,0.7488,0.6118,0.7212,0.6682,0.6898,0.6718,0.6764,0.6762,0.6754,0.6724,1.7772,1.5956,1.6278,1.621,1.6558,1.6126,1.6688,1.6094,1.6474
4/17/26,CLE,BAL,0.6154,0.4866,0.5728,0.5498,0.566,0.5558,0.5562,0.5556,0.5498,0.671,0.868,0.7556,0.8486,0.7718,0.815,0.7972,0.8336,0.8052,1.622,1.4116,1.5312,1.4918,1.5384,1.4936,1.513,1.5222,1.5056,0.5006,0.4374,0.4594,0.4552,0.4604,0.4674,0.4682,0.4648,0.4522,1.0114,1.0828,1.0414,1.0606,1.0552,1.0422,1.0386,1.0554,1.028,1.3978,1.2482,1.3088,1.294,1.304,1.3116,1.2986,1.3192,1.2784
4/17/26,CHC,NYM,0.673,0.6034,0.6796,0.6344,0.6086,0.6064,0.6228,0.6516,0.662,0.881,0.9968,0.9446,0.9752,0.9336,0.9678,0.954,0.9702,0.9686,1.74,1.5834,1.7292,1.637,1.6464,1.6044,1.6462,1.6842,1.6898,0.5092,0.4772,0.4956,0.5076,0.479,0.5252,0.5136,0.5228,0.4932,1.0018,1.1168,1.0466,1.0818,1.034,1.0624,1.0694,1.0588,1.0706,1.4446,1.3488,1.3956,1.3944,1.3796,1.4322,1.421,1.42,1.3724
4/17/26,BOS,DET,0.4956,0.4244,0.4604,0.4336,0.4468,0.4542,0.4624,0.4678,0.4584,1.0678,0.9184,0.997,0.9422,0.9514,0.972,0.965,0.9648,0.9532,1.415,1.2928,1.3514,1.2958,1.3466,1.3238,1.3452,1.3556,1.3358,0.415,0.3506,0.3696,0.3598,0.3762,0.3404,0.3682,0.3582,0.36,0.8038,0.901,0.8334,0.914,0.847,0.8726,0.861,0.8526,0.8798,1.3134,1.162,1.225,1.2092,1.2272,1.1912,1.2226,1.2094,1.1984
4/17/26,ATH,CWS,0.5926,0.5344,0.5932,0.5364,0.5458,0.5414,0.54,0.5452,0.5544,0.815,0.879,0.8944,0.8698,0.9,0.9016,0.8988,0.9098,0.9014,1.504,1.419,1.4998,1.4376,1.4312,1.4404,1.4382,1.4626,1.4538,0.6674,0.5314,0.6062,0.5454,0.547,0.5508,0.6052,0.561,0.6006,0.9856,0.8224,0.921,0.8796,0.886,0.889,0.8724,0.8616,0.8908,1.5438,1.4716,1.5006,1.4684,1.4306,1.463,1.5186,1.4608,1.5086
4/17/26,AZ,TOR,0.5034,0.3816,0.4332,0.4188,0.4496,0.4286,0.4208,0.4122,0.4502,0.9826,1.0312,1.018,1.0052,1.0482,0.9934,1.0458,1.0262,1.0372,1.526,1.2822,1.3926,1.3532,1.3858,1.3664,1.3208,1.325,1.39,0.5344,0.4588,0.5082,0.4656,0.474,0.4812,0.4888,0.4714,0.489,1.005,0.8576,0.9488,0.8908,0.9194,0.8882,0.9002,0.9158,0.9056,1.5096,1.3556,1.4304,1.39,1.404,1.3922,1.4224,1.4002,1.4354
4/18/26,WSH,SF,0.586,0.4862,0.5324,0.5204,0.5056,0.5104,0.5452,0.5382,0.518,0.71,0.5744,0.6504,0.6054,0.6266,0.613,0.635,0.613,0.6314,1.5528,1.4132,1.4916,1.4544,1.4324,1.4454,1.4816,1.4734,1.4552,0.5428,0.4564,0.4592,0.4668,0.4582,0.4538,0.4362,0.4906,0.464,0.8706,0.8686,0.8884,0.8844,0.913,0.8946,0.8722,0.8662,0.8636,1.5194,1.4126,1.4152,1.4032,1.4184,1.4062,1.3834,1.4708,1.3876
4/18/26,SEA,TEX,0.5318,0.4838,0.4988,0.5172,0.479,0.5194,0.505,0.4908,0.5004,0.9794,1.025,0.9718,1.019,1.005,0.9958,1.0012,1.007,0.9914,1.4276,1.3668,1.3954,1.4372,1.3608,1.4116,1.4098,1.4058,1.39,0.5124,0.4556,0.4822,0.467,0.4806,0.4694,0.4452,0.4898,0.4828,1.0372,1.0404,1.0354,1.043,1.0348,1.061,1.0346,1.0278,1.0414,1.3574,1.2626,1.2924,1.2706,1.2656,1.2438,1.2298,1.2822,1.2668
4/18/26,PIT,TB,0.5204,0.4482,0.4848,0.4284,0.464,0.4726,0.4566,0.445,0.4456,1.0458,0.8998,0.9926,0.9416,0.9766,0.9524,0.9786,0.9648,0.9542,1.4314,1.3502,1.3546,1.3222,1.3334,1.3812,1.3234,1.3212,1.3362,0.3692,0.3152,0.335,0.329,0.339,0.3336,0.3058,0.3226,0.3292,0.9806,1.0906,1.0254,1.0952,1.0572,1.0644,1.0858,1.085,1.0794,1.3012,1.1648,1.2028,1.205,1.1922,1.2148,1.1852,1.2156,1.2024
4/18/26,PHI,ATL,0.3996,0.319,0.374,0.3576,0.358,0.365,0.3374,0.3598,0.3634,1.2592,1.0756,1.253,1.1512,1.2052,1.2126,1.192,1.2032,1.1626,1.2692,1.1356,1.1916,1.205,1.2142,1.2092,1.177,1.2018,1.1942,0.4926,0.3712,0.4352,0.4078,0.4118,0.4288,0.4262,0.436,0.4032,0.9724,0.996,1.0028,0.9674,0.9832,0.993,0.9948,0.9728,0.9828,1.3398,1.1358,1.2566,1.19,1.197,1.2568,1.247,1.2442,1.2108
4/18/26,NYY,KC,0.6782,0.5568,0.6658,0.5894,0.6096,0.5788,0.6174,0.61,0.6304,0.906,0.8892,0.877,0.9052,0.8858,0.9014,0.8866,0.8832,0.8662,1.6254,1.4142,1.5678,1.471,1.4994,1.4486,1.4948,1.5132,1.4994,0.5336,0.466,0.5242,0.4974,0.498,0.497,0.5084,0.5196,0.5114,0.8632,1.01,0.8974,0.973,0.927,0.9592,0.9578,0.9422,0.9562,1.4202,1.3076,1.4186,1.3486,1.3648,1.3532,1.358,1.4038,1.385
4/18/26,MIN,CIN,0.5394,0.4746,0.5198,0.5032,0.5034,0.5006,0.5124,0.5174,0.499,0.8018,0.8644,0.873,0.848,0.8794,0.8462,0.8888,0.8384,0.859,1.463,1.3544,1.4424,1.4,1.3966,1.3836,1.398,1.4362,1.3914,0.5436,0.4584,0.4922,0.4922,0.5066,0.4726,0.4712,0.465,0.4592,1.113,1.176,1.1254,1.18,1.1462,1.1666,1.1514,1.1358,1.1626,1.468,1.3368,1.377,1.3652,1.3788,1.3622,1.3364,1.3384,1.3396
4/18/26,LAA,SD,0.7718,0.6734,0.707,0.6806,0.6786,0.6664,0.6996,0.695,0.7084,0.9262,0.9126,0.9024,0.9276,0.8948,0.8976,0.8864,0.9072,0.8862,1.7222,1.5486,1.6206,1.5544,1.5846,1.5662,1.5912,1.6036,1.6226,0.58,0.5236,0.5212,0.54,0.5276,0.542,0.5042,0.5012,0.5506,1.0292,0.9024,0.9778,0.9156,0.9378,0.9306,0.938,0.9488,0.93,1.5124,1.487,1.4582,1.4916,1.4626,1.4754,1.445,1.4408,1.4938
4/18/26,COL,LAD,0.5032,0.4372,0.479,0.4772,0.5004,0.4626,0.4678,0.477,0.4684,1.2364,1.2402,1.262,1.2142,1.241,1.2202,1.25,1.2428,1.255,1.301,1.2604,1.2808,1.2698,1.302,1.2524,1.2656,1.264,1.269,0.7716,0.6664,0.7848,0.714,0.7048,0.6948,0.7062,0.6648,0.6776,0.8654,0.9348,0.851,0.8948,0.88,0.914,0.9042,0.8978,0.8836,1.8706,1.704,1.8448,1.748,1.7348,1.7454,1.7724,1.6882,1.7408
4/18/26,CLE,BAL,0.6486,0.5794,0.5904,0.5744,0.5706,0.5914,0.582,0.5746,0.561,0.6868,0.9608,0.7594,0.8986,0.8216,0.8674,0.8542,0.8476,0.8504,1.5758,1.4544,1.4992,1.4502,1.4704,1.4632,1.4736,1.4752,1.421,0.503,0.4134,0.466,0.4456,0.4526,0.4744,0.4284,0.4512,0.4548,1.1964,1.225,1.214,1.2214,1.2098,1.219,1.2116,1.198,1.2208,1.4308,1.2868,1.3538,1.3022,1.3234,1.3528,1.309,1.3338,1.3428
4/18/26,CHC,NYM,0.588,0.545,0.5898,0.563,0.5596,0.578,0.5676,0.5702,0.5852,0.9664,1.0762,1.0508,1.0774,1.0778,1.0844,1.057,1.0494,1.0502,1.5976,1.4678,1.576,1.501,1.4858,1.518,1.5386,1.5452,1.545,0.713,0.6998,0.6636,0.6432,0.7046,0.6748,0.6396,0.6808,0.6708,0.8178,0.933,0.8364,0.9184,0.8422,0.88,0.8672,0.8934,0.869,1.5388,1.4806,1.4792,1.4274,1.4764,1.464,1.4314,1.471,1.4562
4/18/26,BOS,DET,0.3036,0.2688,0.2624,0.2798,0.278,0.265,0.2494,0.2744,0.303,1.3272,1.1358,1.192,1.2324,1.1608,1.2372,1.1672,1.2352,1.2118,1.079,1.0086,1.02,1.0388,1.0416,1.0322,0.9978,1.0176,1.0456,0.5416,0.451,0.4718,0.4824,0.4814,0.4706,0.4704,0.4512,0.473,0.8072,0.882,0.8518,0.8868,0.8386,0.8894,0.8546,0.8672,0.8634,1.5004,1.297,1.4184,1.3618,1.3836,1.372,1.3752,1.3546,1.3766
4/18/26,ATH,CWS,0.839,0.7488,0.766,0.7188,0.7488,0.7566,0.7614,0.7342,0.74,0.6512,0.6886,0.6872,0.6684,0.6818,0.6922,0.6938,0.705,0.6754,1.8162,1.7002,1.6716,1.657,1.6812,1.6726,1.6912,1.6578,1.659,0.5848,0.5164,0.561,0.5442,0.5688,0.5202,0.534,0.556,0.5632,1.048,0.8766,0.9698,0.93,0.9326,0.9282,0.9264,0.9284,0.9316,1.544,1.506,1.5104,1.5086,1.5558,1.4726,1.5224,1.5236,1.5328
4/18/26,AZ,TOR,0.6426,0.5328,0.566,0.543,0.5986,0.5482,0.5834,0.563,0.5588,0.7638,0.7728,0.7672,0.7974,0.7466,0.776,0.7502,0.7494,0.763,1.5056,1.3184,1.3936,1.3318,1.4168,1.3674,1.3836,1.3686,1.3532,0.5044,0.4152,0.4348,0.433,0.4458,0.4382,0.4602,0.4626,0.4374,0.626,0.7634,0.674,0.745,0.699,0.713,0.7058,0.7178,0.7098,1.4396,1.2886,1.3314,1.3194,1.3308,1.34,1.3562,1.376,1.3306
4/19/26,WSH,SF,0.5882,0.4856,0.5414,0.5058,0.5362,0.5098,0.5114,0.5328,0.5024,1.0906,0.9144,0.9588,0.944,0.9526,0.936,0.9614,0.9548,0.9546,1.4716,1.3482,1.4122,1.3486,1.403,1.3634,1.379,1.4,1.3542,0.6236,0.5274,0.5418,0.5526,0.562,0.5372,0.525,0.571,0.5536,0.8858,0.8928,0.9064,0.899,0.8866,0.894,0.8948,0.9092,0.9138,1.6256,1.477,1.5004,1.5346,1.502,1.4948,1.4958,1.5138,1.5158
4/19/26,SEA,TEX,0.5252,0.4724,0.4938,0.46,0.4936,0.4524,0.476,0.4746,0.481,1.3806,1.2468,1.3172,1.2674,1.2892,1.277,1.2696,1.2704,1.2826,1.5112,1.504,1.4828,1.4742,1.4866,1.4352,1.4688,1.5024,1.4868,0.475,0.4038,0.4614,0.438,0.4474,0.4574,0.4552,0.4648,0.4452,1.076,1.0692,1.0902,1.0974,1.0842,1.103,1.0778,1.0792,1.0786,1.3008,1.2128,1.2592,1.2256,1.2426,1.2238,1.2386,1.2734,1.2374
4/19/26,PIT,TB,0.3596,0.3286,0.341,0.3356,0.326,0.3224,0.3284,0.35,0.3256,1.0824,1.2556,1.173,1.221,1.1904,1.1894,1.2024,1.1992,1.1984,1.2368,1.1966,1.219,1.2078,1.1958,1.18,1.1948,1.2212,1.1668,0.4978,0.4268,0.4712,0.4522,0.4588,0.4692,0.4506,0.4418,0.4514,0.7252,0.812,0.7632,0.8082,0.7678,0.8122,0.7732,0.775,0.7994,1.4624,1.3552,1.3826,1.3798,1.3846,1.414,1.3834,1.3854,1.3684
4/19/26,PHI,ATL,0.6656,0.5286,0.5922,0.5502,0.6126,0.5846,0.5794,0.5844,0.5936,1.0448,0.8612,0.952,0.908,0.9524,0.9318,0.9254,0.93,0.9336,1.6662,1.5062,1.572,1.5356,1.5876,1.5602,1.543,1.5734,1.577,0.793,0.6502,0.7472,0.674,0.7204,0.7086,0.719,0.7128,0.684,0.99,0.857,0.9064,0.8898,0.915,0.878,0.858,0.9038,0.8982,1.6556,1.4926,1.5884,1.5266,1.581,1.5614,1.5762,1.5426,1.5314
4/19/26,NYY,KC,0.628,0.473,0.5946,0.5088,0.561,0.5456,0.5392,0.5488,0.523,1.2976,1.3124,1.3376,1.3182,1.3506,1.3184,1.3426,1.3196,1.3156,1.6278,1.3206,1.5342,1.4192,1.5096,1.4578,1.46,1.476,1.4308,0.5208,0.4502,0.4818,0.4942,0.4922,0.4932,0.495,0.5002,0.4754,0.8468,0.982,0.8622,0.9366,0.9142,0.9376,0.9202,0.9458,0.9162,1.3952,1.2994,1.3246,1.372,1.35,1.3606,1.3618,1.3432,1.3384
4/19/26,MIN,CIN,0.5938,0.6078,0.5932,0.5794,0.6024,0.5918,0.619,0.6142,0.603,0.9242,0.9574,0.9712,0.9218,0.9736,0.9422,0.9622,0.9586,0.954,1.4684,1.4316,1.4474,1.4314,1.4374,1.4338,1.4628,1.454,1.4596,0.5226,0.4954,0.491,0.4788,0.4806,0.486,0.505,0.4952,0.4756,0.9238,1.0102,0.9894,1.0004,0.9756,0.9804,0.997,0.9578,0.9846,1.4002,1.3176,1.3244,1.317,1.3112,1.342,1.3476,1.3144,1.2914
4/19/26,MIA,MIL,0.4968,0.4358,0.465,0.4442,0.4162,0.447,0.443,0.417,0.4238,1.1628,1.3578,1.262,1.293,1.277,1.3028,1.2756,1.2898,1.3064,1.5072,1.3894,1.4436,1.3882,1.3662,1.397,1.4002,1.3776,1.3746,0.513,0.3932,0.4986,0.438,0.4554,0.4646,0.4412,0.4512,0.4466,1.313,1.2708,1.2516,1.2596,1.259,1.2626,1.3078,1.25,1.259,1.4638,1.2526,1.413,1.3234,1.3286,1.3448,1.3146,1.3376,1.3312
4/19/26,HOU,STL,0.6408,0.5388,0.6042,0.589,0.6142,0.573,0.61,0.6012,0.6056,0.7924,0.8968,0.8478,0.856,0.8874,0.873,0.8604,0.8748,0.8598,1.6168,1.4176,1.5304,1.5036,1.5356,1.48,1.5108,1.5048,1.497,0.6528,0.5038,0.6152,0.5604,0.5872,0.5794,0.586,0.6016,0.5812,0.9144,0.9576,0.9226,0.954,0.9622,0.9496,0.9462,0.9664,0.9536,1.5294,1.3356,1.475,1.3838,1.4232,1.423,1.4252,1.4406,1.4746
4/19/26,COL,LAD,0.5774,0.4912,0.5028,0.5024,0.5064,0.4922,0.5126,0.4928,0.508,1.153,1.0344,1.1032,1.055,1.0712,1.0492,1.089,1.0786,1.0774,1.407,1.3972,1.349,1.4088,1.3734,1.3744,1.3756,1.3882,1.3804,0.8704,0.6936,0.7734,0.712,0.7644,0.7486,0.7318,0.7586,0.728,0.7922,0.8222,0.822,0.8232,0.8136,0.8274,0.8136,0.8312,0.8266,1.8766,1.6296,1.7334,1.6618,1.7072,1.7074,1.683,1.7372,1.6546
4/19/26,CLE,BAL,0.5164,0.4572,0.5014,0.4818,0.4778,0.4936,0.4878,0.494,0.4928,0.6988,0.8652,0.7326,0.8596,0.7638,0.8224,0.7902,0.8006,0.8086,1.4528,1.3322,1.4058,1.3784,1.3864,1.3902,1.3948,1.3866,1.3774,0.5062,0.427,0.4796,0.4322,0.4708,0.455,0.4478,0.4612,0.4612,1.1744,1.3108,1.2824,1.2722,1.2926,1.2616,1.277,1.2434,1.2952,1.4644,1.3012,1.4242,1.2978,1.3808,1.3714,1.3444,1.3638,1.3916
4/19/26,CHC,NYM,0.6158,0.6092,0.5768,0.5734,0.5886,0.5928,0.592,0.6106,0.6194,0.715,0.7818,0.7562,0.7722,0.7592,0.7576,0.7768,0.7814,0.783,1.5848,1.5172,1.517,1.5086,1.5146,1.537,1.5318,1.5452,1.5542,0.5774,0.5658,0.5556,0.5732,0.5622,0.5548,0.5334,0.5546,0.5496,0.7666,0.8476,0.764,0.8348,0.7836,0.7996,0.81,0.81,0.7974,1.5122,1.487,1.4676,1.4704,1.4846,1.4612,1.4622,1.4796,1.4584
4/19/26,BOS,DET,0.4756,0.4192,0.4324,0.4056,0.4168,0.4246,0.4422,0.4306,0.4434,1.0174,0.8572,0.9238,0.8682,0.8882,0.9106,0.8884,0.8924,0.9082,1.4576,1.3326,1.3894,1.3364,1.3702,1.3388,1.3718,1.3638,1.431,0.3874,0.3298,0.3194,0.3324,0.3338,0.3448,0.3106,0.3516,0.3232,1.2446,1.3376,1.2716,1.3042,1.286,1.2816,1.3086,1.2706,1.3104,1.2048,1.11,1.0978,1.1356,1.1466,1.153,1.084,1.1618,1.1168
4/19/26,ATH,CWS,0.6434,0.5358,0.5958,0.5808,0.576,0.5616,0.5366,0.5438,0.5564,0.866,0.9436,0.9598,0.959,0.9154,0.991,0.9682,0.9556,0.9444,1.6966,1.5942,1.6376,1.6452,1.6268,1.602,1.5774,1.575,1.595,0.5324,0.4402,0.4764,0.4854,0.4694,0.468,0.4754,0.4624,0.4896,1.0024,0.9978,0.9644,0.9942,0.971,1.0066,0.9842,0.974,0.9558,1.4936,1.2798,1.3898,1.3678,1.3734,1.3536,1.3706,1.3434,1.3728
4/19/26,AZ,TOR,0.399,0.3628,0.3878,0.36,0.3634,0.3666,0.3882,0.3802,0.3792,0.878,0.829,0.8934,0.8466,0.8662,0.8482,0.8538,0.8628,0.8462,1.1698,1.1442,1.1316,1.1084,1.138,1.1372,1.1846,1.1344,1.1448,0.5346,0.4798,0.5104,0.4946,0.4968,0.5236,0.511,0.5238,0.4996,0.605,0.7606,0.663,0.727,0.6994,0.7262,0.7148,0.7028,0.702,1.431,1.3022,1.3658,1.3322,1.347,1.349,1.366,1.3572,1.366
4/20/26,WSH,ATL,0.531,0.4192,0.4924,0.4168,0.4486,0.458,0.4636,0.4764,0.4738,0.8674,0.7888,0.8498,0.7992,0.8444,0.8306,0.8142,0.8266,0.825,1.406,1.31,1.392,1.2816,1.3152,1.3538,1.3516,1.3694,1.3568,0.7726,0.6326,0.7248,0.6928,0.7322,0.71,0.7222,0.69,0.6928,0.8506,0.8204,0.8654,0.8208,0.8522,0.8508,0.8524,0.8298,0.8316,1.697,1.5016,1.6228,1.5314,1.6118,1.5824,1.6342,1.5482,1.5562
4/20/26,TB,CIN,0.5756,0.4886,0.5672,0.5382,0.5474,0.5578,0.5424,0.5166,0.5304,0.6274,0.653,0.647,0.6504,0.6468,0.6724,0.6638,0.663,0.6634,1.5708,1.4438,1.5508,1.5196,1.5416,1.5072,1.5154,1.465,1.5142,0.6226,0.5474,0.5924,0.5864,0.5858,0.5858,0.5886,0.5816,0.6238,0.9076,0.9696,0.8968,0.9604,0.9532,0.9578,0.9404,0.9478,0.9496,1.4962,1.3842,1.441,1.4456,1.458,1.4454,1.4298,1.4288,1.4656
4/20/26,MIA,STL,0.5046,0.4736,0.5034,0.4696,0.4924,0.4582,0.4826,0.5056,0.465,0.6574,0.7288,0.6882,0.6726,0.7294,0.6994,0.706,0.6876,0.702,1.3886,1.3308,1.3756,1.331,1.3618,1.329,1.3404,1.3796,1.3198,0.4986,0.4186,0.4404,0.41,0.4242,0.4324,0.4592,0.456,0.4354,0.9412,1.021,0.9658,0.9944,0.9482,1.0048,0.988,0.9608,0.987,1.4524,1.2628,1.341,1.2764,1.3154,1.2984,1.3356,1.333,1.3296
4/20/26,LAA,TOR,0.4902,0.4722,0.4864,0.4846,0.4874,0.4506,0.4692,0.4888,0.4708,1.3852,1.4118,1.3564,1.376,1.3496,1.382,1.3704,1.3684,1.3708,1.4786,1.3076,1.3904,1.3554,1.3722,1.3306,1.3718,1.3876,1.3658,0.4904,0.3974,0.4662,0.4378,0.4546,0.4404,0.4344,0.449,0.4334,0.947,1.0664,0.9726,1.0354,1.0174,1.0102,1.0088,1.0066,1.016,1.4024,1.218,1.361,1.2896,1.3334,1.2812,1.3038,1.335,1.317
